,highSES,lowSES
bartender,0.16587225820894164,-0.016203459670796352
cashier,0.13401787418069644,-0.047320744233905705
chemical engineer,0.24491495994528598,-0.01736985531526851
chemist,0.18231930473099778,-0.07348584221300422
construction worker,0.07738002388285943,-0.08055606963924544
dentist,0.23785383714267738,-0.015596972927388684
farm worker,0.0671558157220859,-0.05158345265609497
janitor,0.05816108022944891,-0.05716969818008329
judge,0.21715278863841161,-0.024399189734652993
lawyer,0.2237684623922138,-0.004238039060458595
line cook,0.11198698513415295,-0.03315138188086838
optometrist,0.21632307030289094,-0.040524902352256614
parking attendant,0.17696946585048567,-0.021634409028176736
pharmacist,0.21940398459735477,-0.030589978621746578
physician,0.25678815362221474,-0.040018933032033466
physics teacher,0.1936450021596308,-0.05328102130427712
professor,0.2196128365839621,-0.04455260414305789
psychologist,0.26594786198444736,0.04242747992747992
receptionist,0.1746832653860662,-0.03921461059687201
sales clerk,0.21029957563064,-0.014650082796741213
scientist,0.28178713547210654,-0.011036049692119056
server,0.19651230321754487,-0.0057186119983941635
taxi driver,0.09886308268137246,-0.09644441399191993
truck driver,0.06351981351981352,-0.07663170163170163
