,highSES,lowSES
bartender,0.06684431574299415,-0.0675554254849409
cashier,0.10311091258227821,-0.08675538851750304
chemical engineer,0.08538018455373828,-0.08271205378643394
chemist,0.08609168609168609,-0.07533022533022533
construction worker,0.04786994614580821,-0.03562414596897356
dentist,0.10623493315801008,-0.10485525870141255
farm worker,0.06170562363222914,-0.0582501087088243
janitor,0.05380730380730381,-0.04444951184081619
judge,0.06746931453962704,-0.06873042322261072
lawyer,0.05673161379683119,-0.06959857775075166
line cook,0.06350053133141369,-0.05044434731934732
optometrist,0.08230603388706156,-0.08039194007573454
parking attendant,0.07720178372352286,-0.06252706450334909
pharmacist,0.0718997160045195,-0.09939078388860048
physician,0.10593312937062938,-0.10593312937062938
physics teacher,0.08666504260766555,-0.0840187817646834
professor,0.07159298163482264,-0.08037325296739523
psychologist,0.0829529267029267,-0.09640475265475265
receptionist,0.09768450433686486,-0.11639004772051983
sales clerk,0.09613571613571613,-0.12124579124579124
scientist,0.0899058747160013,-0.09194919005045588
server,0.05730477855477855,-0.07828962703962704
taxi driver,0.06945643997436826,-0.0829618588582732
truck driver,0.060009874851373414,-0.04186735454746982
