,highSES,lowSES
bartender,0.00045651442109207786,-0.00045651442109207786
cashier,0.021036512067902205,-0.021036512067902205
chemical engineer,0.05743405499178146,-0.05743405499178146
chemist,0.06439849213286715,-0.06439849213286715
construction worker,-0.01497571329973565,0.01497571329973565
dentist,0.05314069190721175,-0.05314069190721175
farm worker,-0.00871131085762283,0.00871131085762283
janitor,0.002309138028893006,-0.002309138028893006
judge,0.02966295999082885,-0.02966295999082885
lawyer,0.04995638236003348,-0.04995638236003348
line cook,-0.002389646803275964,0.002389646803275964
optometrist,0.06539341475238912,-0.06539341475238912
parking attendant,0.00847269913338429,-0.00847269913338429
pharmacist,0.06407141947521997,-0.06407141947521997
physician,0.07676941214405193,-0.07676941214405193
physics teacher,0.06589775729833786,-0.06589775729833786
professor,0.060168821504976294,-0.060168821504976294
psychologist,0.05079290995580589,-0.05079290995580589
receptionist,0.006205214538547873,-0.006205214538547873
sales clerk,0.023020872257513484,-0.023020872257513484
scientist,0.050357251444207975,-0.050357251444207975
server,0.02972946069960996,-0.02972946069960996
taxi driver,0.027877463009258727,-0.027877463009258727
truck driver,0.005536130536130537,-0.005536130536130537
