,highSES,lowSES
bartender,0.11508740544294284,-0.07922931175893987
cashier,0.1037948162948163,-0.07792901542901542
chemical engineer,0.1114481654066951,-0.07600528594873551
chemist,0.10496090342917476,-0.0950865327232942
construction worker,0.061538942819052936,-0.06211407312577305
dentist,0.0893949866992229,-0.07759484845492547
farm worker,0.0434071921540138,-0.05342423649724776
janitor,0.04274239654827653,-0.06259910045653098
judge,0.11108645870109511,-0.09676520792778319
lawyer,0.14826302729528537,-0.04043537108053237
line cook,0.056603629436841385,-0.07060237650186667
optometrist,0.1156628838289738,-0.09046489842337593
parking attendant,0.11265163689286668,-0.05566703694413588
pharmacist,0.13689272319536083,-0.0885548972082984
physician,0.10532133156100097,-0.057840403398254636
physics teacher,0.10089812816200353,-0.08950640401468055
professor,0.12187580185722312,-0.08189743373208305
psychologist,0.0996514826715734,-0.04061881087156524
receptionist,0.12599632020500717,-0.06383257281909303
sales clerk,0.12107156299790861,-0.06188853639278568
scientist,0.10802124267115289,-0.06651307997807099
server,0.1037231612608497,-0.0734880697192255
taxi driver,0.042920284008823674,-0.062458622251646397
truck driver,0.047835585008359875,-0.04054357509854892
