,highSES,lowSES
bartender,0.20979906371274298,-0.10802656809069755
cashier,0.20312725421264588,-0.11514916100922572
chemical engineer,0.30286353623571116,-0.15756307612424975
chemist,0.29424366545668645,-0.18992484650496572
construction worker,0.11501925621705819,-0.06941815599144714
dentist,0.28846915344932833,-0.15509561057296964
farm worker,0.09253114034192696,-0.04636788244148072
janitor,0.09094706114158765,-0.07407960059744102
judge,0.2502477443100408,-0.1608731543827851
lawyer,0.296480291200767,-0.15253943172609347
line cook,0.13380035054511627,-0.07407515312212906
optometrist,0.31186025481754653,-0.16958495600276918
parking attendant,0.21080468495120414,-0.11246028667846816
pharmacist,0.3098084028694908,-0.16582897202382482
physician,0.32989125097161737,-0.1816405679370085
physics teacher,0.3023574528697154,-0.1914669282746584
professor,0.3098155477968799,-0.18880409058956696
psychologist,0.28691869232962797,-0.12370442007187121
receptionist,0.24026040458550418,-0.11661509524452078
sales clerk,0.24938520957032756,-0.12186105663221607
scientist,0.3216525628465983,-0.1796014880268349
server,0.23433836979993328,-0.11588286319327559
taxi driver,0.16766290419950783,-0.12638152270140104
truck driver,0.09991194669205136,-0.06710156335810784
