,highSES,lowSES
bartender,0.030961322627989292,-0.05051584218250885
cashier,0.06394327894327893,-0.07684926184926184
chemical engineer,0.0539187120069473,-0.0677219022807258
chemist,0.037712287712287705,-0.06285381285381285
construction worker,0.03039838948929858,-0.04799745708836617
dentist,0.04043029043029043,-0.06088326088326088
farm worker,0.06768872153487537,-0.08184181785580387
janitor,0.05499708624708624,-0.0649965564738292
judge,0.05730978423286115,-0.06859123782200705
lawyer,0.05360122111391147,-0.06834155692023712
line cook,0.048768500575729484,-0.06573145729772235
optometrist,0.0395164249330916,-0.05825617283950617
parking attendant,0.04004282234619313,-0.05783963227783452
pharmacist,0.06013014763014762,-0.07479603729603729
physician,0.02365466075143494,-0.05582499937338646
physics teacher,0.03784745720229591,-0.05582499937338646
professor,0.03890320206109679,-0.05279720279720279
psychologist,0.04186874953003985,-0.05606154598090081
receptionist,0.03074535905861207,-0.058310163731850474
sales clerk,0.026519142957499117,-0.05665453268192994
scientist,0.033295533295533294,-0.057078057078057076
server,0.03499814579360033,-0.05799692731510912
taxi driver,0.049899795326624585,-0.07243518676445504
truck driver,0.05797339914986973,-0.07246674893733716
