,highSES,lowSES
bartender,0.10594187726781348,-0.10594187726781348
cashier,0.10609213840729051,-0.10609213840729051
chemical engineer,0.15347553745332032,-0.15347553745332032
chemist,0.16138950398721735,-0.16138950398721735
construction worker,0.06147913740283508,-0.06147913740283508
dentist,0.147854921340766,-0.147854921340766
farm worker,0.046299674261135904,-0.046299674261135904
janitor,0.055008887246342876,-0.055008887246342876
judge,0.13704029956427527,-0.13704029956427527
lawyer,0.14967324097562013,-0.14967324097562013
line cook,0.06929183455574844,-0.06929183455574844
optometrist,0.16048173694010526,-0.16048173694010526
parking attendant,0.10775499054322406,-0.10775499054322406
pharmacist,0.1585457916311052,-0.1585457916311052
physician,0.17051060630287526,-0.17051060630287526
physics teacher,0.16460812704812455,-0.16460812704812455
professor,0.16620654612881558,-0.16620654612881558
psychologist,0.13687437080049972,-0.13687437080049972
receptionist,0.11895849994334165,-0.11895849994334165
sales clerk,0.12374875540084782,-0.12374875540084782
scientist,0.1670846836244777,-0.1670846836244777
server,0.11674041099773624,-0.11674041099773624
taxi driver,0.09801480896696961,-0.09801480896696961
truck driver,0.05567117001671973,-0.05567117001671973
