,highSES,lowSES
bartender,0.09108876789572122,0.034109836488610504
cashier,0.11205944170545938,0.05915405472927596
chemical engineer,0.16248120606282251,0.03961318660209309
chemist,0.16577987230161143,0.017498986520725648
construction worker,0.04617380732030413,0.06326411262716995
dentist,0.16399729302955107,0.02538053344504957
farm worker,0.03064019892948961,0.07247585516013888
janitor,0.02268158864717182,0.04617323403174263
judge,0.08064142753797925,-0.007596656217345872
lawyer,0.1557572329631153,0.018690867955573835
line cook,0.04224172699246012,0.023605670966374774
optometrist,0.18023825990858955,0.0505465230739956
parking attendant,0.0962518399906593,0.03562075968158257
pharmacist,0.17023571907175145,0.039878896407236485
physician,0.18414636347840607,0.015584770183027685
physics teacher,0.1693621504545874,0.01017190092820345
professor,0.17073853831573543,0.010734053489397906
psychologist,0.15107244177011617,0.02517874029501936
receptionist,0.13521053414670434,0.0532257340767979
sales clerk,0.1298674087985042,0.05052478440287627
scientist,0.16679514711010773,0.006004625295963878
server,0.10949454786432918,0.037901958876113945
taxi driver,0.06778554778554778,0.013440237922996543
truck driver,0.024475524475524472,0.036713286713286705
