,highSES,lowSES
bartender,0.06479507040045156,-0.06479507040045156
cashier,0.05470187707029812,-0.05470187707029812
chemical engineer,0.056594568222475196,-0.056594568222475196
chemist,0.05198282729928299,-0.05198282729928299
construction worker,0.03737262737262737,-0.03737262737262737
dentist,0.04372044959089493,-0.04372044959089493
farm worker,0.03922021374851563,-0.03922021374851563
janitor,0.028865295288652948,-0.028865295288652948
judge,0.05036354374102718,-0.05036354374102718
lawyer,0.03451867281654515,-0.03451867281654515
line cook,0.035759694850603936,-0.035759694850603936
optometrist,0.04473467708761826,-0.04473467708761826
parking attendant,0.07604895104895104,-0.07604895104895104
pharmacist,0.04047766749379652,-0.04047766749379652
physician,0.05362426035502958,-0.05362426035502958
physics teacher,0.04473467708761826,-0.04473467708761826
professor,0.04709080954632556,-0.04709080954632556
psychologist,0.04463271770964078,-0.04463271770964078
receptionist,0.06612952265126178,-0.06612952265126178
sales clerk,0.06866867309905283,-0.06866867309905283
scientist,0.050011852554225425,-0.050011852554225425
server,0.06785906401291017,-0.06785906401291017
taxi driver,0.03802447552447552,-0.03802447552447552
truck driver,0.028793589484012644,-0.028793589484012644
