,highSES,lowSES
bartender,0.02523597478754429,-0.03955909561290726
cashier,0.02067997791682002,-0.0340218991534781
chemical engineer,0.0247601235973329,-0.031834444625142296
chemist,0.029521111799592808,-0.022461715499690182
construction worker,0.00956043956043956,-0.02781218781218781
dentist,0.024015458225984537,-0.01970499136491039
farm worker,0.00908761050270484,-0.030132603245810793
janitor,0.01387754581185238,-0.014987749476800571
judge,0.018634511184180056,-0.03172903255684713
lawyer,0.016180627882755542,-0.018338044933789613
line cook,0.020502225047679592,-0.015257469802924346
optometrist,0.017893870835047305,-0.02684080625257096
parking attendant,0.025349650349650345,-0.05069930069930069
pharmacist,0.012879257838935256,-0.027598409654861267
physician,0.026324636901559974,-0.027299623453469604
physics teacher,0.0257224393253805,-0.01901223776223776
professor,0.02922877833909862,-0.017862031207226934
psychologist,0.019499731038192573,-0.025132986671448206
receptionist,0.0185162663423533,-0.04761325630890848
sales clerk,0.021178188899707885,-0.04749048419934496
scientist,0.021654616569870805,-0.028357235984354627
server,0.030419580419580417,-0.03743948359332974
taxi driver,0.01592917217917218,-0.02209530334530334
truck driver,0.01592116124410111,-0.012872428239911533
