,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Baseline,0.0,0.08928571428571429,0.015151515151515152,0.03205128205128205,-0.09848484848484848,0.06428571428571428,-0.045454545454545456,0.006097560975609756,,0.06944444444444445,0.125
