,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,Atheist_polarity_amb,Christian_polarity_amb,Protestant_polarity_amb,Catholic_polarity_amb,Mormon_polarity_amb,Jewish_polarity_amb,Muslim_polarity_amb,Sikh_polarity_amb,Hindu_polarity_amb,Buddhist_polarity_amb,TB_polarity_amb,PB_polarity_amb,Atheist_polarity_dis,Christian_polarity_dis,Protestant_polarity_dis,Catholic_polarity_dis,Mormon_polarity_dis,Jewish_polarity_dis,Muslim_polarity_dis,Sikh_polarity_dis,Hindu_polarity_dis,Buddhist_polarity_dis,TB_polarity_dis,PB_polarity_dis,Atheist_amount_amb,Christian_amount_amb,Protestant_amount_amb,Catholic_amount_amb,Mormon_amount_amb,Jewish_amount_amb,Muslim_amount_amb,Sikh_amount_amb,Hindu_amount_amb,Buddhist_amount_amb,TB_amount_amb,PB_amount_amb,Atheist_amount_dis,Christian_amount_dis,Protestant_amount_dis,Catholic_amount_dis,Mormon_amount_dis,Jewish_amount_dis,Muslim_amount_dis,Sikh_amount_dis,Hindu_amount_dis,Buddhist_amount_dis,TB_amount_dis,PB_amount_dis
Baseline,0.0247540983606557,0.0491803278688525,0.07,-0.0766666666666666,0.7616666666666667,0.4966666666666666,0.0,0.0,0.1041666666666666,0.0833333333333333,0.0833333333333333,-0.0909090909090909,-0.0606060606060606,0.0,-0.0304878048780487,0.0972222222222222,-0.1136363636363636,-0.0178571428571428,0.0681552018442262,0.0,0.0070422535211267,0.0064516129032258,0.0277777777777777,0.0229007633587786,-0.0307692307692307,0.0072463768115942,0.0124223602484472,0.028169014084507,-0.0769230769230769,0.0357142857142857,0.02554167521120505,0.0,0.4375,0.5192307692307693,0.5833333333333334,0.6515151515151515,0.5757575757575758,0.2714285714285714,0.274390243902439,0.3472222222222222,0.6742424242424242,0.625,0.4959620291632486,0.0,0.204225352112676,0.1096774193548387,0.1666666666666666,0.1450381679389313,0.1384615384615384,0.2101449275362318,0.1366459627329192,0.1971830985915492,0.1384615384615384,0.1071428571428571,0.1553647528999747,0.0
Atheist,0.032109375,0.0703125,0.1199999999999999,-0.0433333333333333,0.6983333333333334,0.5433333333333333,0.007355276639344304,0.0211321721311475,0.2430555555555555,-0.0448717948717948,0.125,-0.0984848484848484,-0.0606060606060606,-0.0642857142857142,-0.0304878048780487,0.1805555555555555,-0.1439393939393939,0.0714285714285714,0.10627152996055429,0.05835442335442331,0.0209790209790209,0.0324675324675324,0.0140845070422535,0.0,-0.0476190476190476,-0.0215827338129496,-0.0061728395061728,0.0277777777777777,-0.015625,0.0181818181818181,0.020449027738657262,0.02200426291077581,0.5902777777777778,0.4423076923076923,0.5416666666666666,0.5378787878787878,0.5757575757575758,0.2642857142857143,0.2134146341463414,0.3472222222222222,0.5681818181818182,0.5,0.45809928892245966,0.06841829579634459,0.1328671328671328,0.1103896103896103,0.1549295774647887,0.1363636363636363,0.1269841269841269,0.2230215827338129,0.191358024691358,0.2222222222222222,0.171875,0.0909090909090909,0.15609200046257793,0.024623451109381987
Christian,0.0151147098515519,0.0283400809716598,0.06,-0.1633333333333333,0.6383333333333333,0.4666666666666667,-0.009639388509103798,-0.0208402468971927,-0.0069444444444444,0.1602564102564102,0.0416666666666666,0.0227272727272727,0.0075757575757575,-0.0214285714285714,-0.0426829268292682,0.1111111111111111,-0.2424242424242424,0.0535714285714285,0.0710388832035173,0.06592480690041662,0.0140845070422535,0.02,-0.0140845070422535,0.0076923076923076,-0.0546875,0.0437956204379562,0.0192307692307692,-0.0597014925373134,-0.0234375,0.0,0.02567142039828534,0.03220076722030395,0.4513888888888889,0.6474358974358975,0.6805555555555556,0.6590909090909091,0.5984848484848485,0.2642857142857143,0.3353658536585366,0.3888888888888889,0.6363636363636364,0.5535714285714286,0.5215431621224306,0.048871176249225025,0.2112676056338028,0.1533333333333333,0.2112676056338028,0.2230769230769231,0.2265625,0.1897810218978102,0.1346153846153846,0.208955223880597,0.1953125,0.1886792452830188,0.19428513433546726,0.043399278186683835
Protestant,0.0322134387351779,0.0592885375494072,0.1266666666666666,-0.0533333333333333,0.7,0.4566666666666666,0.007459340374522203,0.010108209680554703,0.0138888888888888,0.2371794871794871,0.3055555555555556,-0.0833333333333333,-0.1363636363636363,-0.0142857142857142,-0.0609756097560975,0.0694444444444444,-0.2348484848484848,0.1071428571428571,0.12630180117984988,0.08684429053331491,0.028169014084507,0.0130718954248366,0.0416666666666666,0.015267175572519,-0.0396825396825396,0.0296296296296296,0.0,-0.0434782608695652,-0.0555555555555555,0.0,0.026652073748581907,0.022171752377581042,0.4583333333333333,0.6346153846153846,0.7222222222222222,0.5984848484848485,0.6060606060606061,0.3285714285714285,0.3048780487804878,0.5138888888888888,0.6287878787878788,0.5714285714285714,0.536727121117365,0.07117634736537173,0.1549295774647887,0.0915032679738562,0.1527777777777778,0.183206106870229,0.1825396825396825,0.1333333333333333,0.1282051282051282,0.1304347826086956,0.2142857142857142,0.074074074074074,0.14452894451332793,0.04244986015337024
Catholic,0.0225751633986928,0.0431372549019608,0.1033333333333333,-0.1099999999999999,0.6916666666666667,0.4766666666666667,-0.0021789349619628987,-0.006043072966891702,-0.0069444444444444,0.0,0.0694444444444444,0.2348484848484848,-0.0833333333333333,0.0571428571428571,-0.048780487804878,0.1111111111111111,-0.2651515151515151,0.0535714285714285,0.09303281068524968,0.08690863337204797,-0.0140845070422535,0.0,0.0277777777777777,0.0610687022900763,-0.0076335877862595,0.0294117647058823,0.0,-0.028169014084507,-0.1068702290076335,0.0925925925925925,0.03676081752869823,0.026663319065548762,0.4513888888888889,0.6025641025641025,0.625,0.6439393939393939,0.5833333333333334,0.2857142857142857,0.3170731707317073,0.4444444444444444,0.6742424242424242,0.5892857142857143,0.5216985758144295,0.034394555309189445,0.2112676056338028,0.1038961038961039,0.1666666666666666,0.183206106870229,0.1450381679389313,0.1911764705882352,0.1392405063291139,0.0845070422535211,0.1984732824427481,0.1666666666666666,0.15901386192860184,0.031134274777579074
Mormon,-0.0115947980835044,-0.0225872689938397,0.0433333333333333,-0.1266666666666666,0.6566666666666666,0.4866666666666667,-0.036348896444160096,-0.0717675968626922,-0.0208333333333333,0.1217948717948717,0.1388888888888889,-0.1439393939393939,0.1818181818181818,0.0142857142857142,-0.073170731707317,0.0416666666666666,-0.2348484848484848,0.125,0.10962462672828524,0.08910651002114414,0.0070921985815602,0.0198675496688741,0.0144927536231884,0.0465116279069767,0.0384615384615384,-0.0314960629921259,0.0584415584415584,-0.0285714285714285,-0.1317829457364341,-0.0357142857142857,0.04124319496979704,0.03873830606543337,0.4236111111111111,0.5705128205128205,0.6111111111111112,0.5833333333333334,0.6060606060606061,0.2714285714285714,0.3048780487804878,0.375,0.6287878787878788,0.5535714285714286,0.4928294909697349,0.03665822659725097,0.1489361702127659,0.1125827814569536,0.1014492753623188,0.1550387596899224,0.1461538461538461,0.2047244094488189,0.1623376623376623,0.1714285714285714,0.1937984496124031,0.25,0.16464499257032625,0.0396165633612813
Jewish,0.0384602538410153,0.0701402805611222,0.055,-0.0899999999999999,0.6516666666666666,0.4516666666666666,0.0137061554803596,0.020959952692269704,0.0416666666666666,-0.0192307692307692,0.1527777777777778,-0.0151515151515151,-0.1893939393939394,0.3285714285714285,-0.0121951219512195,0.0555555555555555,-0.2272727272727272,-0.0892857142857142,0.1131101215857313,0.10126497147838612,-0.0071428571428571,0.0132450331125827,0.0285714285714285,0.032,-0.0238095238095238,0.0534351145038167,-0.0129032258064516,-0.0151515151515151,-0.0787401574803149,0.0377358490566037,0.03027347046350941,0.015650462215061924,0.4166666666666667,0.532051282051282,0.5138888888888888,0.5151515151515151,0.5681818181818182,0.5428571428571428,0.3414634146341463,0.5277777777777778,0.6060606060606061,0.5892857142857143,0.5153384826555558,0.08699910861496227,0.2214285714285714,0.1324503311258278,0.2285714285714285,0.224,0.1349206349206349,0.2519083969465648,0.2064516129032258,0.1969696969696969,0.1417322834645669,0.1509433962264151,0.18893763525569324,0.0343237433882697
Muslim,0.0320043103448276,0.0646551724137931,0.0133333333333333,-0.15,0.585,0.505,0.0072502119841719,0.015474844544940594,0.0416666666666666,0.0256410256410256,-0.0138888888888888,-0.0454545454545454,-0.0984848484848484,-0.05,0.1829268292682926,-0.0138888888888888,-0.1287878787878787,0.0892857142857142,0.06900252863667491,0.07975679807996876,0.0218978102189781,-0.0675675675675675,0.0289855072463768,0.0387596899224806,0.0,-0.015625,0.0335570469798657,-0.0303030303030303,-0.0327868852459016,0.0545454545454545,0.03240279920296551,0.03021560924090706,0.375,0.4871794871794871,0.5138888888888888,0.4545454545454545,0.5075757575757576,0.2214285714285714,0.3902439024390244,0.3194444444444444,0.5681818181818182,0.5178571428571429,0.435534546754059,0.08359821411650684,0.1824817518248175,0.1486486486486486,0.2608695652173913,0.1937984496124031,0.1951219512195122,0.234375,0.2080536912751678,0.1818181818181818,0.2295081967213114,0.2,0.20346754363374342,0.05552449414601388
Sikh,0.0354968553459119,0.0641509433962264,0.0966666666666666,-0.0966666666666666,0.7383333333333333,0.4466666666666666,0.010742756985256199,0.014970615527373901,0.0694444444444444,0.0192307692307692,0.1111111111111111,-0.0378787878787878,-0.0757575757575757,-0.0428571428571428,-0.024390243902439,0.2916666666666667,-0.1893939393939394,0.1428571428571428,0.1004587824100019,0.06746553920334405,0.0069930069930069,-0.0324675324675324,0.0138888888888888,0.0227272727272727,-0.048,0.0575539568345323,0.032051282051282,-0.0144927536231884,-0.0703125,0.0535714285714285,0.0352058622157132,0.020732752996373012,0.5277777777777778,0.6089743589743589,0.5833333333333334,0.6136363636363636,0.6060606060606061,0.3714285714285714,0.3536585365853658,0.625,0.7045454545454546,0.6071428571428571,0.5601557859484688,0.07534094293240634,0.1748251748251748,0.1103896103896103,0.1805555555555555,0.1893939393939394,0.112,0.158273381294964,0.1346153846153846,0.1014492753623188,0.1796875,0.125,0.14661898214369476,0.03235376191113455
Hindu,0.0463768115942028,0.0869565217391303,0.1033333333333333,-0.0366666666666666,0.6816666666666666,0.4666666666666667,0.021622713233547104,0.037776193870277794,0.0416666666666666,-0.0512820512820512,0.0138888888888888,-0.0833333333333333,-0.2121212121212121,0.0214285714285714,0.0426829268292682,0.1527777777777778,0.0909090909090909,0.125,0.08350905192368605,0.09232081942447792,0.0,-0.0133333333333333,0.028169014084507,0.0461538461538461,-0.0625,0.0073529411764705,0.0063694267515923,-0.0142857142857142,-0.015625,0.0535714285714285,0.024736070435689192,0.0209971734102424,0.4861111111111111,0.5641025641025641,0.5416666666666666,0.5833333333333334,0.5909090909090909,0.3214285714285714,0.3109756097560975,0.4861111111111111,0.7575757575757576,0.5892857142857143,0.5231499530280018,0.05630047797730724,0.1527777777777778,0.1066666666666666,0.1408450704225352,0.1692307692307692,0.171875,0.1838235294117647,0.1337579617834395,0.2142857142857142,0.265625,0.125,0.16638874895786673,0.032921860526121755
