,African,African American,Alaskan,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
Baseline,0.07,0.16538461538461538,,0.1752873563218391,0.1996124031007752,0.20543981481481483,0.109375,0.08695652173913043,0.06097560975609756,0.10714285714285714,0.1828231292517007,0.08928571428571429,0.11666666666666667,0.05952380952380952,0.08823529411764706,0.1675531914893617
