,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.046195652173913,0.0516304347826086,0.048913043478260795,0.0788043478260869,0.0788043478260869,0.0788043478260869,0.0,0.007110507246376783,0.038293216630197,0.8358695652173913
boy,0.0538043478260869,0.0434782608695652,0.048641304347826056,0.104891304347826,0.0804347826086956,0.09266304347826079,0.00788043478260865,0.0,0.0249307479224376,0.7956521739130434
elder,0.0489130434782608,0.0538043478260869,0.05135869565217385,0.0782608695652174,0.0940217391304347,0.08614130434782605,0.0024456521739130536,0.0,0.0451541850220265,0.8146739130434782
girl,0.0532608695652173,0.0418478260869565,0.047554347826086904,0.0945652173913043,0.0809782608695652,0.08777173913043475,0.008423913043478198,0.0,0.024175824175824,0.8135869565217392
kid,0.0668478260869565,0.046195652173913,0.05652173913043475,0.1081521739130434,0.0766304347826087,0.09239130434782605,0.013043478260869549,0.0,0.0038398244651673,0.8059782608695653
man,0.0581521739130434,0.05,0.054076086956521704,0.0994565217391304,0.1032608695652173,0.10135869565217384,0.006793478260869498,0.0,0.0376522702104098,0.778804347826087
woman,0.0483695652173913,0.0456521739130434,0.047010869565217356,0.0940217391304347,0.1010869565217391,0.0975543478260869,0.00407608695652175,0.0,0.0263157894736842,0.7961956521739131
