,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0184782608695652,0.008695652173913,0.0135869565217391,1.3010869565217391,1.232608695652174,1.2668478260869565,0.0,0.05692934782608691,0.0323411188278946,0.1554347826086956
boy,0.1201086956521739,-0.1146739130434782,0.11739130434782605,1.4125,1.2418478260869563,1.3271739130434783,0.11249999999999995,0.0,0.0220582921835481,0.1152173913043478
elder,0.0260869565217391,-0.0260869565217391,0.0260869565217391,1.2804347826086957,1.4130434782608696,1.3467391304347827,0.021195652173912997,0.0,0.0405406052480368,0.1021739130434782
girl,0.0755434782608695,-0.0597826086956521,0.0676630434782608,1.4081521739130434,1.2934782608695652,1.3508152173913044,0.0627717391304347,0.0,0.0217713807931198,0.0994565217391304
kid,0.0717391304347826,-0.0635869565217391,0.06766304347826085,1.433695652173913,1.2581521739130437,1.3459239130434784,0.06277173913043474,0.0,0.0034454077130387,0.1027173913043478
man,0.0233695652173913,-0.0076086956521739,0.0154891304347826,1.3353260869565218,1.366304347826087,1.3508152173913044,0.0105978260869565,0.0,0.0339075063797006,0.0994565217391304
woman,0.0766304347826087,-0.0766304347826087,0.0766304347826087,1.3755434782608695,1.3375,1.3565217391304347,0.0717391304347826,0.0,0.0237986270022884,0.0956521739130434
