,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0483695652173913,0.0532608695652173,0.050815217391304304,0.0896739130434782,0.0804347826086956,0.0850543478260869,0.0,0.007336956521739116,0.0475669764898851,0.8239130434782609
boy,0.0630434782608695,0.054891304347826,0.05896739130434775,0.0847826086956521,0.079891304347826,0.08233695652173906,0.008152173913043452,0.0,0.0202962150301699,0.8260869565217391
elder,0.0510869565217391,0.0608695652173913,0.0559782608695652,0.0760869565217391,0.0989130434782608,0.08749999999999994,0.005163043478260899,0.0,0.0514786418400876,0.8173913043478261
girl,0.0565217391304347,0.0516304347826086,0.05407608695652165,0.0804347826086956,0.0755434782608695,0.07798913043478256,0.004891304347826048,0.0,0.0437158469945355,0.8385869565217391
kid,0.0559782608695652,0.0434782608695652,0.0497282608695652,0.0777173913043478,0.0717391304347826,0.07472826086956519,0.008695652173912997,0.0,0.031763417305586,0.8429347826086957
man,0.0581521739130434,0.0592391304347826,0.058695652173912996,0.0940217391304347,0.096195652173913,0.09510869565217385,0.007880434782608699,0.0,0.0515350877192981,0.8010869565217391
woman,0.0597826086956521,0.0603260869565217,0.0600543478260869,0.0902173913043478,0.096195652173913,0.09320652173913041,0.0092391304347826,0.0,0.0482456140350877,0.8048913043478261
