,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0543478260869565,0.054891304347826,0.05461956521739125,0.0760869565217391,0.0788043478260869,0.077445652173913,0.0,0.009918478260869576,0.0365521003818876,0.841304347826087
boy,0.054891304347826,0.0445652173913043,0.04972826086956515,0.079891304347826,0.075,0.077445652173913,0.0054347826086956,0.0,0.030167597765363,0.8179347826086957
elder,0.0478260869565217,0.0684782608695652,0.05815217391304345,0.067391304347826,0.1,0.083695652173913,0.010054347826086999,0.0,0.0589531680440771,0.8190217391304347
girl,0.058695652173913,0.0559782608695652,0.057336956521739105,0.0913043478260869,0.0907608695652174,0.09103260869565215,0.002717391304347852,0.0,0.0215588723051409,0.8010869565217391
kid,0.0630434782608695,0.0407608695652173,0.0519021739130434,0.0945652173913043,0.0625,0.07853260869565215,0.011413043478260852,0.0,0.0,0.8298913043478261
man,0.0407608695652173,0.0440217391304347,0.042391304347826,0.1092391304347826,0.1081521739130434,0.108695652173913,0.012228260869565247,0.0,0.0356731875719218,0.7271739130434782
woman,0.0440217391304347,0.029891304347826,0.03695652173913035,0.1114130434782608,0.1103260869565217,0.11086956521739125,0.0176630434782609,0.0,0.0092807424593968,0.7152173913043478
