,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0407608695652173,0.0570652173913043,0.0489130434782608,0.2364130434782608,0.2364130434782608,0.2364130434782608,0.0,0.020516304347826118,0.038293216630197,0.8358695652173913
boy,0.0641304347826087,0.0331521739130434,0.04864130434782605,0.2902173913043478,0.2657608695652174,0.27798913043478257,0.02364130434782615,0.0,0.0249307479224376,0.7956521739130434
elder,0.0440217391304347,0.058695652173913,0.05135869565217385,0.2505434782608696,0.266304347826087,0.2584239130434783,0.00244565217391305,0.0,0.0451541850220265,0.8146739130434782
girl,0.0646739130434782,0.0304347826086956,0.047554347826086904,0.2701086956521739,0.2565217391304348,0.26331521739130437,0.025271739130434803,0.0,0.024175824175824,0.8135869565217392
kid,0.0875,0.0255434782608695,0.05652173913043475,0.2929347826086956,0.2614130434782609,0.27717391304347827,0.03913043478260875,0.0,0.0038398244651673,0.8059782608695653
man,0.0663043478260869,0.0418478260869565,0.054076086956521704,0.3021739130434782,0.3059782608695652,0.30407608695652166,0.020380434782608703,0.0,0.0376522702104098,0.778804347826087
woman,0.0510869565217391,0.0429347826086956,0.04701086956521735,0.2891304347826087,0.296195652173913,0.2926630434782609,0.012228260869565251,0.0,0.0263157894736842,0.7961956521739131
