,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0108695652173913,-0.0108695652173913,0.0108695652173913,0.1739130434782608,0.1739130434782608,0.1739130434782608,0.0,0.01105072463768115,0.0164654226125138,0.816304347826087
boy,0.0097826086956521,-0.0097826086956521,0.0097826086956521,0.1793478260869565,0.1793478260869565,0.1793478260869565,0.0010869565217392005,0.0,0.0478284771852666,0.8092391304347826
elder,-0.0146739130434782,0.0146739130434782,0.0146739130434782,0.2103260869565217,0.2103260869565217,0.2103260869565217,0.0255434782608695,0.0,0.0496688741721853,0.7744565217391305
girl,-0.0092391304347826,0.0092391304347826,0.0092391304347826,0.1842391304347826,0.1842391304347826,0.1842391304347826,0.0201086956521739,0.0,0.0271167681239623,0.7978260869565217
kid,0.0135869565217391,-0.0135869565217391,0.0135869565217391,0.1581521739130434,0.1581521739130434,0.1581521739130434,0.0027173913043478,0.0,0.023535851122058,0.8347826086956521
man,-0.0054347826086956,0.0054347826086956,0.0054347826086956,0.2326086956521739,0.2326086956521739,0.2326086956521739,0.0163043478260869,0.0,0.0381593714927048,0.7358695652173913
woman,0.0103260869565217,-0.0103260869565217,0.0103260869565217,0.2581521739130434,0.2581521739130434,0.2581521739130434,0.0005434782608696002,0.0,0.0308422301304862,0.6581521739130435
