,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_a,Acc_a,TB_nonOld_std,TB_old_std,TB_std,BAmt_nonOld_std,BAmt_old_std,BAmt_std,PB_p_std,PB_std,BS_a_std,Acc_a_std
Baseline,0.04402173913043474,-0.016304347826086963,0.03288043478260862,1.3172826086956522,1.2363043478260871,1.2767934782608694,0.0,0.05173007246376804,0.0288019367425164,0.14880434782608692,0.04402173913043474,-0.016304347826086963,0.03288043478260862,1.3172826086956522,1.2363043478260871,1.2767934782608694,0.0,0.05173007246376804,0.0288019367425164,0.14880434782608692
boy,0.09608695652173911,-0.08521739130434777,0.0906521739130434,1.395,1.2319565217391302,1.3134782608695652,0.060489130434782545,0.0,0.025514137543470438,0.12434782608695652,0.09608695652173911,-0.08521739130434777,0.0906521739130434,1.395,1.2319565217391302,1.3134782608695652,0.060489130434782545,0.0,0.025514137543470438,0.12434782608695652
elder,-0.04315217391304347,0.05760869565217388,0.0608152173913043,1.226413043478261,1.4197826086956522,1.3230978260869566,0.08902173913043468,0.0,0.04182451142557086,0.11793478260869561,-0.04315217391304347,0.05760869565217388,0.0608152173913043,1.226413043478261,1.4197826086956522,1.3230978260869566,0.08902173913043468,0.0,0.04182451142557086,0.11793478260869561
girl,0.06858695652173907,-0.04652173913043472,0.05755434782608686,1.3594565217391303,1.2560869565217392,1.3077717391304347,0.03326086956521734,0.0,0.0263032117485629,0.12815217391304345,0.06858695652173907,-0.04652173913043472,0.05755434782608686,1.3594565217391303,1.2560869565217392,1.3077717391304347,0.03326086956521734,0.0,0.0263032117485629,0.12815217391304345
kid,0.09586956521739128,-0.08739130434782603,0.09163043478260861,1.4182608695652175,1.212608695652174,1.3154347826086956,0.061467391304347765,0.0,0.01523461080566604,0.12304347826086955,0.09586956521739128,-0.08739130434782603,0.09163043478260861,1.4182608695652175,1.212608695652174,1.3154347826086956,0.061467391304347765,0.0,0.01523461080566604,0.12304347826086955
man,0.018695652173913,0.013478260869565222,0.025326086956521682,1.2752173913043476,1.296304347826087,1.2857608695652174,0.033532608695652125,0.0,0.034225684357881134,0.14282608695652171,0.018695652173913,0.013478260869565222,0.025326086956521682,1.2752173913043476,1.296304347826087,1.2857608695652174,0.033532608695652125,0.0,0.034225684357881134,0.14282608695652171
woman,0.06108695652173908,-0.02141304347826086,0.045380434782608635,1.2243478260869565,1.2314130434782609,1.2278804347826089,0.03260869565217386,0.0,0.023636776226605802,0.1814130434782608,0.06108695652173908,-0.02141304347826086,0.045380434782608635,1.2243478260869565,1.2314130434782609,1.2278804347826089,0.03260869565217386,0.0,0.023636776226605802,0.1814130434782608
