,TB_nonOld,TB_old,TB,BAmt_nonOld,BAmt_old,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.0233695652173913,0.0010869565217391,0.0122282608695652,0.471195652173913,0.3847826086956522,0.4279891304347826,0.0,0.01820652173913038,0.0407162978106354,0.1440217391304347
boy,0.0347826086956521,-0.0190217391304347,0.0269021739130434,0.4815217391304348,0.3722826086956521,0.4269021739130434,0.0157608695652173,0.0,0.0173289966371723,0.146195652173913
elder,-0.0244565217391304,0.0429347826086956,0.033695652173913,0.3538043478260869,0.5277173913043478,0.4407608695652173,0.044836956521739094,0.0,0.0453795418829468,0.1184782608695652
girl,0.0217391304347826,-0.0146739130434782,0.0182065217391304,0.4815217391304348,0.3940217391304347,0.43777173913043477,0.008695652173913,0.0,0.0382751247327156,0.1244565217391304
kid,0.0347826086956521,-0.017391304347826,0.02608695652173905,0.5076086956521739,0.35,0.42880434782608695,0.014945652173912949,0.0,0.0272405828848993,0.1423913043478261
man,-0.0005434782608695,0.0228260869565217,0.0116847826086956,0.421195652173913,0.4271739130434782,0.42418478260869563,0.0228260869565217,0.0,0.043720799961861,0.1516304347826087
woman,0.0217391304347826,0.0038043478260869,0.01277173913043475,0.4456521739130434,0.4385869565217391,0.44211956521739126,0.00217391304347825,0.0,0.0426606598016781,0.1157608695652173
