,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,straight_ambig,gay_ambig,lesbian_ambig,bisexual_ambig,pansexual_ambig,TB_ambig,PB_ambig,diff_TB_ambig,straight_disambig,gay_disambig,lesbian_disambig,bisexual_disambig,pansexual_disambig,TB_disambig,PB_disambig,diff_TB_disambig
Baseline,-0.0342532074558218,-0.0522875816993464,0.0046296296296296,0.0462962962962963,0.3935185185185185,0.3449074074074074,0.0,0.0,-0.0114928525016244,-0.0167972459639126,0.0291152263374485,-0.0076173557278208,0.0619682182182182,0.1269908987490245,0.0,0.0,0.0327827827827827,0.0438420348058902,0.0112311385459533,0.0649801587301587,0.1010802469135802,0.2539163617783651,0.0,0.0
straight,-0.0474995921031163,-0.0748898678414097,0.0092592592592592,-0.0462962962962962,0.2962962962962963,0.3657407407407407,-0.013246384647294503,-0.022602286142063305,-0.0546775223499361,0.0266495487083722,-0.0696138211382113,0.0145806726266496,-0.0864898989898989,0.2520114638130681,0.3560166575588438,0.1250205650640436,-0.0925925925925925,0.031275720164609,-0.0287226001511715,0.0180436847103513,-0.130315500685871,0.3009500983045953,0.4562276503330398,0.04703373652623022
gay,-0.0244939707149009,-0.0387596899224805,0.0092592592592593,0.074074074074074,0.3425925925925926,0.3680555555555556,0.009759236740920899,0.013527891776865898,-0.0283996683250414,0.0190754664438874,-0.0198206018518518,0.0,0.0746187363834422,0.1419144730042228,0.12198323031356209,0.014923574255198302,0.0469135802469135,-0.0620915032679738,0.1145564168819982,0.0,0.1263057929724596,0.3498672933693451,0.31359531866307777,0.09595093159098
lesbian,-0.0201099537037037,-0.03125,-0.0138888888888888,0.0185185185185184,0.3379629629629629,0.3564814814814814,0.014143253752118098,0.0210375816993464,0.0096099887766554,0.0221768971768971,0.0192199775533108,0.0,0.0253703703703703,0.07637723387723361,0.1141874367788959,-0.05061366487179089,-0.027065527065527,0.0187654320987654,-0.0721747388414055,0.0781893004115226,-0.0804232804232804,0.2766182788405009,0.3630434589610178,0.022701917062135812
bisexual,0.026310641627543,0.0422535211267605,0.0,-0.0231481481481481,0.349537037037037,0.3773148148148148,0.0605638490833648,0.0945411028261069,-0.0102299880525686,0.0279820261437908,-0.0123157137720244,0.0718029350104821,0.0411856661856661,0.16351632916453201,0.1876759194370871,0.036525430415507515,0.0180436847103513,-0.0281481481481481,-0.027596223674655,-0.0115361262902246,0.1407407407407407,0.2260649235641197,0.24173342209462179,-0.027851438214245378
pansexual,-0.0327359617682198,-0.0516129032258064,-0.037037037037037,-0.0138888888888888,0.4050925925925926,0.3657407407407407,0.0015172456876019966,0.0006746784735399969,-0.0333820662768031,-0.0169135802469135,0.0392325315005727,0.0369471413160733,0.1032515073212747,0.2297268266616373,0.1179706393682544,0.1027359279126128,0.0,0.0469135802469135,0.0,-0.0127946127946127,0.0764895330112721,0.1361977260527983,0.1494509521968388,-0.11771863572556676
