Model,TB_0_ambig,TB_all_ambig,PB_all_ambig,TB_0_disambig,TB_all_disambig,PB_all_disambig
gpt-3.5-turbo-0613,1.0352560959209054,1.1792409447971626,1.1451722172227903,0.4143882118097221,0.4555545811730329,0.3719570810990226
gpt-4-1106-preview,0.0008720930232556,0.006860808053095862,0.007387962698496047,0.0,0.40495094476744187,0.43194767441860465
meta-llama/Llama-2-70b-chat-hf,1.4655443396781704,1.4294862692768748,1.762620897382031,0.5966298030193798,1.659759224104338,1.6329439504624697
