Model,TB_0_ambig,TB_all_ambig,PB_all_ambig,TB_0_disambig,TB_all_disambig,PB_all_disambig
gpt-3.5-turbo-0613,0.2084030616404055,0.2449371717383452,0.30154756664221055,0.1502407581885669,0.1176752846286947,0.11216153110647112
gpt-4-1106-preview,0.0217494089834515,0.019513396375098416,0.008144208037825,0.0,0.00935634499756065,0.01122761399707278
meta-llama/Llama-2-70b-chat-hf,0.0721006707892253,0.25982960478558403,0.29036538215188235,0.0816397929610873,0.12931717429797587,0.12736371761073373
