,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,African_ambig,African American_ambig,Black_ambig,Caucasian_ambig,White_ambig,European_ambig,Roma_ambig,Native American_ambig,South American_ambig,Hispanic_ambig,Latino_ambig,Jewish_ambig,Arab_ambig,Middle Eastern_ambig,Asian_ambig,TB_ambig,PB_ambig,diff_TB_ambig,African_disambig,African American_disambig,Black_disambig,Caucasian_disambig,White_disambig,European_disambig,Roma_disambig,Native American_disambig,South American_disambig,Hispanic_disambig,Latino_disambig,Jewish_disambig,Arab_disambig,Middle Eastern_disambig,Asian_disambig,TB_disambig,PB_disambig,diff_TB_disambig
Baseline,0.0085765405058523,0.0125974805038993,0.0066860465116279,0.0401162790697674,0.751453488372093,0.3191860465116279,0.0,0.0,0.0252153316106804,-0.0066746466028271,0.0234387510008006,0.0,0.045967365472755,-0.020630725863284,-0.0648394241417497,0.0972591362126245,0.0851017441860465,-0.0368007542426147,0.0321777739210922,0.1089302325581395,0.031752639806042,0.0194518272425249,0.0327895186724437,0.6310298715336249,0.0,0.0,0.0,-0.0063729874776386,0.00498517358566,-0.0191189624329159,0.0225951374207188,0.0138081395348837,0.0621366279069767,0.0112975687103594,-0.0532599667774086,0.0331395348837209,0.0280052407468064,0.0177533222591362,0.0206262665251375,0.0414244186046511,0.0210820701827242,0.355605417048738,0.0,0.0
African,-0.0060625853858087,-0.0102887487553933,0.0,0.0005813953488371,0.6380813953488372,0.4107558139534883,-0.014639125891661,-0.022886229259292602,0.1326774001192605,0.101858633949826,0.0645579636875192,0.0574935400516795,0.0407893358474753,0.015218878248974,0.0834583645911477,0.0620930232558139,0.019901610017889,-0.0156800563777308,0.0328133862733976,0.0667666916729182,0.0536967968407196,0.0485101744186046,0.0224599138098381,0.8179757691627941,0.729551731570808,0.18694589762916924,-0.0262758397932816,0.0429968287526427,0.0375946630888491,0.0859936575052854,0.018547651618787,-0.0900885935769656,0.1182412790697674,-0.0411274014155712,0.0315310077519379,-0.0181909660107334,0.0475939739651894,0.0337832225913621,0.0584140183452237,0.0506748338870431,0.0384524484779731,0.7395063858506128,0.6659902600395925,0.3839009688018748
African American,0.0062086622573074,0.0104849279161205,-0.0017441860465116,-0.0063953488372092,0.6712209302325581,0.4078488372093023,-0.0023678782485448994,-0.0021125525877787998,0.1509205426356589,0.0780269472129937,0.0441960898094005,0.0544675642594859,0.0420196406410187,-0.0369601328903654,0.1034883720930232,0.0696556350626118,0.0383290267011197,0.0295681063122923,0.0414616875372689,0.0713712910986367,0.0613264427217915,0.0246400885935769,0.0401896590652517,0.8866212266344958,0.7039867749276112,0.25559135510087094,0.0,0.0,0.0382060957439917,0.0,0.0400817895151754,0.1669288645690834,0.0591206395348837,0.0262758397932816,-0.0788275193798449,0.1401378122308355,0.0420787469999172,0.1289904862579281,0.0335016957364341,0.0945930232558139,0.02132219786504,0.8700647108822295,0.5714751703987866,0.5144592938334915
Black,0.0005711574354815,0.0010159160176093,-0.0122093023255814,0.0267441860465116,0.6360465116279069,0.4377906976744186,-0.008005383070370799,-0.01158156448629,0.0689922480620155,0.0854030255136599,0.0501918604651162,0.0940803382663847,0.0428054093815424,-0.0129360465116279,0.1232004429678848,0.0646802325581395,0.1149870801033591,-0.0398032200357781,0.0548938321536906,0.0215600775193798,0.0375398996808025,0.0958225667527993,0.0316801139060275,0.9385763938782079,0.7144048616387958,0.307546522344583,-0.0278214774281805,0.0420413436692506,0.0209045355261467,0.0630620155038759,0.0559421105276319,0.0278214774281805,0.0,0.1112859097127223,-0.0394137596899224,0.1067985746436609,0.0520261627906976,0.0363819320214669,0.063310291155466,0.0652365677626303,0.0399392764857881,0.7519854343456206,0.5993295871069174,0.3963800172968826
Caucasian,0.0025213141097174,0.0049904030710172,0.0174418604651162,-0.0145348837209302,0.5427325581395349,0.4947674418604651,-0.0060552263961348995,-0.0076070774328821,-0.0272337821297429,-0.0178428227746591,0.0099380639013786,0.2388193202146691,0.0670488044546347,-0.0333833458364591,0.0646802325581395,0.0215600775193798,-0.0369601328903654,0.0667666916729182,0.0310037478377858,0.0517441860465116,0.0393154354765161,0.0431201550387596,0.0291201047015,0.7785369030534193,0.8738800045990667,0.14750703151979438,0.0,0.021998377501352,0.0466658914728682,0.2102067183462532,0.0318852887379148,0.1891860465116279,0.1576550387596899,0.0214984143763213,-0.1051033591731266,0.0363819320214669,0.032247621564482,0.1719873150105708,0.0,0.0788275193798449,0.0328179876601803,1.136461510515699,0.8730925263383448,0.780856093466961
White,-0.0096193684362221,-0.0185902401239349,0.0055232558139534,-0.0470930232558139,0.5270348837209302,0.4825581395348837,-0.0181959089420744,-0.031187720627834203,0.0817013463892289,-0.0206976744186046,0.0266722608487173,0.0470401691331923,0.0399213304809882,0.0246400885935769,-0.0517441860465116,0.0517441860465116,0.0470401691331923,0.0,0.0160364212954064,-0.0323401162790697,0.0504235687692224,-0.0215600775193798,0.0443521594684385,0.5559137544220405,0.5342292645648575,-0.07511611711158439,0.1182412790697674,-0.032247621564482,0.0194535780474681,0.0675664451827242,0.0106884772040467,0.0,0.2579809725158562,-0.0236482558139534,0.0,0.0788275193798449,0.0599533245987553,0.0727638640429338,0.0166928864569083,0.0525516795865633,0.0115828191741813,0.8221987226374846,0.7122411630867705,0.4665933055887466
European,0.0126456771501685,0.0209745079057761,0.0090116279069767,0.0290697674418605,0.6755813953488372,0.3970930232558139,0.0040691366443162,0.0083770274018768,0.0413953488372093,-0.0172480620155038,0.0315629970339165,0.1108803986710963,0.0450427097220164,0.1459451401311866,0.0224974721941354,-0.0258720930232558,0.1078003875968992,0.0287467700258397,0.0503286915953912,0.0,0.0489833086498819,0.0172480620155038,0.035120488266863,0.7286719297786989,0.7608194462374183,0.09764205824507399,0.0,0.0394137596899224,0.003952354732137,0.1051033591731266,0.0506748338870431,0.0429968287526427,0.0472965116279069,0.112610741971207,-0.1719873150105708,0.0630620155038759,0.0521892542101042,0.1051033591731266,0.0379753013070785,0.1074920718816067,0.0403303587524788,0.9801880656728273,0.7073124187103839,0.6245826486240893
Roma,0.014336447306494,0.0240925152585929,0.0122093023255813,0.0267441860465116,0.688953488372093,0.4049418604651162,0.005759906800641701,0.011495034754693599,0.0739202657807309,-0.0136168910648714,0.0289612981603609,0.1361689106487148,0.0328187226510644,0.0333833458364591,0.1568005637773079,0.0646802325581395,-0.0206976744186046,0.0123200442967884,0.0463142405971863,0.1509205426356589,0.0449566182005467,0.0718669250645994,0.0358780951015874,0.9233043707926204,0.798474889078737,0.2922744992589955,0.0225221483942414,0.0131379198966408,0.0320437070649776,0.2149841437632135,0.0725571485200845,0.1891860465116279,0.1112859097127223,0.0,-0.0945930232558139,0.1220555138784696,0.0343677074112818,0.1576550387596899,0.0413069970549405,0.1493574051407588,0.026388611637888,1.2814413210023503,0.9994149411954403,0.9258359039536124
Native American,0.0136588849707628,0.0217530390275111,0.0061046511627906,0.0290697674418605,0.7034883720930233,0.3720930232558139,0.0050823444649105,0.0091555585236118,0.0823202959830866,0.0423361522198731,0.0491686835736083,-0.0431201550387596,0.0485761746559088,0.0459948320413436,0.0383290267011197,0.1093187029151654,0.0,-0.0206976744186046,0.04867398108572,0.0739202657807309,0.0279698302954116,0.0804909560723514,0.0231000830564784,0.7340168138381619,0.5866506073483806,0.10298694230453698,0.0,0.0131379198966408,0.0341902493695713,0.0727638640429338,0.0515961945031712,0.1576550387596899,0.2579809725158562,0.0675664451827242,-0.0337832225913621,-0.0545728980322003,0.0622765455598775,0.1576550387596899,0.0448501403368083,0.0525516795865633,0.0354202950517365,1.0960005041888254,0.896611545100731,0.7403950871400875
South American,0.000609120056218,0.0009442870632672,-0.0162790697674418,0.0459302325581395,0.7061046511627908,0.3549418604651163,-0.0079674204496343,-0.0116531934406321,0.0817013463892289,0.0097630539710399,0.0539859766002508,0.0258720930232558,0.0267997776336514,-0.0689922480620155,0.0398032200357781,0.0,0.1335333833458364,0.0597048300536672,0.0557350940128649,0.0,0.027515372196077,0.0544675642594859,0.0252773322641005,0.6631512918472524,0.722963891544362,0.032121420313627524,0.0834644322845417,0.0461429381735677,0.0389806414515716,0.0945930232558139,0.0180915618248824,0.1891860465116279,0.2837790697674419,0.0262758397932816,-0.0394137596899224,0.0286645525017618,0.0647897419560369,0.0859936575052854,0.0389271700641209,0.1439459049544995,0.0302352129128172,1.212483552647173,0.9535115655501071,0.856878135598435
