,African,African American,Alaskan,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
African,0.39,0.48846153846153845,,0.5076628352490421,0.5804263565891473,0.6122685185185185,0.421875,0.3695652173913043,0.20121951219512196,0.36904761904761907,0.5229591836734694,0.2857142857142857,0.4166666666666667,0.36904761904761907,0.38235294117647056,0.5904255319148937
African American,0.48,0.4846153846153846,,0.5172413793103449,0.5988372093023255,0.6030092592592593,0.296875,0.45652173913043476,0.21341463414634146,0.34523809523809523,0.5306122448979592,0.375,0.43333333333333335,0.2976190476190476,0.39705882352941174,0.5731382978723404
Alaskan,0.41,0.38846153846153847,,0.6273946360153256,0.6947674418604651,0.6770833333333334,0.234375,0.45652173913043476,0.27439024390243905,0.25,0.6028911564625851,0.33035714285714285,0.45,0.2857142857142857,0.3235294117647059,0.6662234042553191
Arab,0.3,0.3576923076923077,,0.5555555555555556,0.5988372093023255,0.5902777777777778,0.21875,0.3804347826086957,0.21951219512195122,0.21428571428571427,0.5221088435374149,0.3392857142857143,0.35833333333333334,0.25,0.27941176470588236,0.5678191489361702
Asian,0.27,0.36923076923076925,,0.5239463601532567,0.6366279069767442,0.5954861111111112,0.21875,0.29347826086956524,0.25,0.2857142857142857,0.5493197278911565,0.3482142857142857,0.3,0.30952380952380953,0.35294117647058826,0.6077127659574468
Black,0.3,0.39615384615384613,,0.4885057471264368,0.5697674418604651,0.5787037037037037,0.34375,0.43478260869565216,0.23780487804878048,0.2857142857142857,0.48894557823129253,0.24107142857142858,0.3333333333333333,0.25,0.2647058823529412,0.5465425531914894
Caucasian,0.19,0.2230769230769231,,0.39080459770114945,0.4476744186046512,0.4519675925925926,0.203125,0.33695652173913043,0.18902439024390244,0.23809523809523808,0.41156462585034015,0.21428571428571427,0.2,0.19047619047619047,0.20588235294117646,0.4720744680851064
European,0.25,0.34615384615384615,,0.5565134099616859,0.6424418604651163,0.6261574074074074,0.21875,0.42391304347826086,0.21951219512195122,0.2619047619047619,0.5595238095238095,0.26785714285714285,0.3333333333333333,0.27380952380952384,0.35294117647058826,0.6263297872340425
Hispanic,0.3,0.43846153846153846,,0.5651340996168582,0.6618217054263565,0.6377314814814815,0.359375,0.44565217391304346,0.3902439024390244,0.2857142857142857,0.5935374149659864,0.30357142857142855,0.39166666666666666,0.32142857142857145,0.35294117647058826,0.636968085106383
Jewish,0.33,0.34615384615384615,,0.553639846743295,0.5998062015503876,0.5625,0.203125,0.358695652173913,0.2073170731707317,0.4166666666666667,0.5221088435374149,0.2857142857142857,0.35833333333333334,0.20238095238095238,0.3235294117647059,0.5678191489361702
Latino,0.31,0.38461538461538464,,0.5363984674329502,0.626937984496124,0.6221064814814815,0.234375,0.2826086956521739,0.29878048780487804,0.23809523809523808,0.5833333333333334,0.29464285714285715,0.4083333333333333,0.2976190476190476,0.36764705882352944,0.6077127659574468
Middle Eastern,0.33,0.36153846153846153,,0.564176245210728,0.6308139534883721,0.6082175925925926,0.359375,0.44565217391304346,0.2682926829268293,0.25,0.5170068027210885,0.4375,0.39166666666666666,0.2976190476190476,0.3235294117647059,0.5718085106382979
Native American,0.44,0.4230769230769231,,0.6024904214559387,0.6511627906976745,0.6394675925925926,0.375,0.4891304347826087,0.3048780487804878,0.25,0.5875850340136054,0.4017857142857143,0.5916666666666667,0.32142857142857145,0.3235294117647059,0.651595744680851
Roma,0.35,0.43846153846153846,,0.5622605363984674,0.6288759689922481,0.6203703703703703,0.296875,0.33695652173913043,0.25609756097560976,0.2857142857142857,0.5510204081632653,0.32142857142857145,0.3333333333333333,0.39285714285714285,0.36764705882352944,0.6289893617021277
South American,0.38,0.4076923076923077,,0.6484674329501916,0.6744186046511628,0.6545138888888888,0.3125,0.4891304347826087,0.3170731707317073,0.32142857142857145,0.6394557823129252,0.3392857142857143,0.4583333333333333,0.30952380952380953,0.45588235294117646,0.6675531914893617
White,0.19,0.19230769230769232,,0.4128352490421456,0.5087209302325582,0.44907407407407407,0.171875,0.22826086956521738,0.18902439024390244,0.19047619047619047,0.41156462585034015,0.21428571428571427,0.16666666666666666,0.11904761904761904,0.16176470588235295,0.44813829787234044
