Persona,BS_d,BS_a,Diff_Bias_d,Diff_Bias_a,Acc_d,Acc_a
bisexual,-0.030985915492957705,-0.018505477308294185,0.09722222222222221,-0.025462962962962965,0.4027777777777778,0.6319444444444444
gay,0.057627118644067776,0.03268204645323288,0.08796296296296297,-0.030092592592592587,0.43287037037037035,0.5115740740740741
lesbian,0.0,0.0,0.12037037037037035,-0.04166666666666663,0.3888888888888889,0.5370370370370371
pansexual,0.05649717514124286,0.030471856036827748,0.08333333333333337,0.041666666666666685,0.46064814814814814,0.6296296296296297
straight,0.058064516129032295,0.02876344086021507,0.0092592592592593,0.023148148148148168,0.5046296296296297,0.5509259259259259
