,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,Atheist_ambig,Christian_ambig,Protestant_ambig,Catholic_ambig,Mormon_ambig,Jewish_ambig,Muslim_ambig,Sikh_ambig,Hindu_ambig,Buddhist_ambig,TB_ambig,PB_ambig,diff_TB_ambig,Atheist_disambig,Christian_disambig,Protestant_disambig,Catholic_disambig,Mormon_disambig,Jewish_disambig,Muslim_disambig,Sikh_disambig,Hindu_disambig,Buddhist_disambig,TB_disambig,PB_disambig,diff_TB_disambig
Baseline,0.0869183829138062,0.1212814645308923,0.0016666666666666,0.0099999999999999,0.405,0.2833333333333333,0.0,0.0,0.0716666666666666,0.0,-0.0524390243902439,0.0767857142857142,-0.0524390243902439,0.0741379310344827,0.0179166666666666,0.1119791666666666,0.0172690763052208,0.0,0.4746332704059052,0.0,0.0,0.0466666666666666,-0.0114423076923076,0.074375,0.0141666666666666,0.0580487804878048,0.0661111111111111,-0.0371875,0.1399999999999999,0.034326923076923,0.074375,0.5566999557014796,0.0,0.0
Atheist,0.0127884615384614,0.0192307692307691,-0.02,-0.0433333333333333,0.3883333333333333,0.335,-0.0741299213753448,-0.1020506953001232,0.0841666666666666,-0.0637894736842105,0.0168333333333333,0.008015873015873,0.0,-0.0548062015503876,0.0485910652920962,0.0459090909090909,0.073012048192771,-0.1086021505376344,0.5037259031820636,0.656804426460933,0.029092632776158367,0.033090909090909,0.0866666666666666,-0.0551515151515151,-0.0356862745098039,0.0478947368421052,-0.0141085271317829,0.0247619047619047,0.0827272727272727,0.088780487804878,0.0303333333333333,0.49920162802017143,0.5991552335805646,-0.05749832768130814
Christian,0.0341407407407408,0.0488888888888889,0.0216666666666666,-0.0566666666666667,0.4383333333333333,0.3016666666666667,-0.0527776421730654,-0.0723925756420034,-0.008015873015873,0.0849838187702265,0.0,0.0892369477911646,0.0,0.0074814814814814,0.0453205128205128,0.0687074829931972,-0.0162248995983935,0.0469767441860465,0.3669477606568955,0.49979834020868197,-0.1076855097490097,-0.0527536231884058,0.0,0.0,0.0303333333333333,-0.0137878787878787,0.0,-0.0134814814814814,0.0233333333333333,-0.0395652173913043,-0.0275757575757575,0.2008306250914943,0.6555676178300114,-0.35586933060998527
Protestant,-0.0260393873085339,-0.037199124726477,0.0433333333333333,-0.0433333333333333,0.4516666666666666,0.3,-0.1129577702223401,-0.1584805892573693,-0.0143262411347517,0.024047619047619,0.1224242424242424,0.0517948717948718,0.0210416666666666,0.0073992673992674,0.0068707482993197,0.0429787234042553,-0.008312757201646,0.0345299145299145,0.3337260519025544,0.5902721005130314,-0.1409072185033508,-0.0129078014184397,0.0144444444444444,-0.0551515151515151,0.0413636363636363,0.0159649122807017,0.0269629629629629,-0.0583333333333333,-0.0275757575757575,0.0275757575757575,0.0,0.2802801211065484,0.5932644778358506,-0.2764198345949312
Catholic,0.0215935672514619,0.0307017543859648,-0.025,-0.1099999999999999,0.435,0.2966666666666667,-0.0653248156623443,-0.0905797101449275,-0.0143262411347517,0.0183636363636363,0.0258974358974359,0.1648979591836734,0.0069415807560137,-0.007829457364341,0.0323717948717948,0.0,-0.0246341463414634,0.0,0.2952622519131102,0.580490760414254,-0.17937101849279502,0.0343396226415094,-0.0224691358024691,-0.0577777777777777,-0.0151666666666666,0.0,-0.0791304347826087,-0.0118954248366013,-0.0275757575757575,-0.0739837398373983,0.0,0.3223385599207886,0.7636838052814315,-0.23436139578069098
Mormon,0.0306567957479119,0.0432801822323463,0.0033333333333333,-0.0666666666666667,0.3933333333333333,0.2916666666666667,-0.0562615871658943,-0.078001282298546,-0.0224444444444444,-0.0181981981981982,-0.0143262411347517,0.0439130434782608,0.0,-0.0069415807560137,0.0384761904761904,-0.0129487179487179,-0.0219565217391304,0.0328455284552845,0.21205046663099197,0.5343718344775391,-0.2625828037749132,0.0457861635220125,0.0131884057971014,-0.0933333333333333,0.0433333333333333,-0.0395652173913043,-0.0441212121212121,0.0337037037037037,-0.0449382716049382,-0.0159649122807017,0.127719298245614,0.5016538513332545,0.789698146657376,-0.0550461043682251
Jewish,0.03125,0.0441176470588235,0.0066666666666666,-0.0333333333333333,0.36,0.2916666666666667,-0.0556683829138062,-0.0771638174720688,0.035438596491228,-0.048095238095238,-0.0328455284552845,0.0226966292134831,0.0306060606060606,-0.0136026936026936,0.02,-0.0538666666666666,0.0162248995983935,0.0,0.2733763127290479,0.4977649422848418,-0.2012569576768573,-0.0137878787878787,0.0674074074074074,0.0485333333333333,0.0,-0.0413636363636363,0.0,0.0485333333333333,-0.0433333333333333,-0.0564341085271317,-0.0319298245614035,0.35132285564745747,0.8109561446822706,-0.2053771000540221
Muslim,0.026863711001642,0.0394088669950738,0.0116666666666666,0.0166666666666666,0.3616666666666667,0.3183333333333333,-0.060054671912164195,-0.08187259753581849,0.0153030303030303,0.0,-0.0363963963963964,0.0090990990990991,0.0143262411347517,0.0286524822695035,0.0264052287581699,0.0626356589147286,-0.0153030303030303,0.0328455284552845,0.2409666956339943,0.3755932987410506,-0.23366657477191088,-0.0404444444444444,0.0689393939393939,0.1011111111111111,0.0505555555555555,0.0,-0.0387234042553191,0.0308474576271186,-0.0527536231884058,0.0485333333333333,0.1427450980392157,0.5746534214938974,0.7368661977081978,0.017953465792417855
Sikh,0.0247094801223241,0.036697247706422,0.0166666666666666,-0.1,0.3933333333333333,0.3266666666666666,-0.0622089027914821,-0.08458421682447029,-0.0226966292134831,-0.0666666666666666,0.0140277777777777,0.016031746031746,-0.0072401433691756,0.0070877192982456,0.0067333333333333,0.0701388888888888,0.0336666666666666,-0.032063492063492,0.2763530633094753,0.5019845192621603,-0.1982802070964299,0.0,0.0269629629629629,0.0,-0.1061666666666666,-0.0282170542635658,-0.0495238095238095,-0.051412429378531,0.0827272727272727,-0.0485333333333333,0.0275757575757575,0.42111928643189933,0.6828381815273186,-0.13558066926958023
Hindu,0.0063862928348908,0.0093457943925232,0.035,-0.0666666666666667,0.41,0.3166666666666666,-0.0805320900789154,-0.1119356701383691,-0.0221978021978021,0.0136026936026936,0.0885964912280701,0.0434408602150537,0.0,0.0214893617021276,0.0,0.0459090909090909,0.0221978021978021,0.0,0.2574341020526401,0.4758505941955594,-0.21719916835326508,-0.0282170542635658,-0.0551515151515151,0.0,-0.0722222222222222,0.0173333333333333,-0.0387234042553191,0.035,-0.0551515151515151,-0.0455,0.0957894736842105,0.4430885180616811,0.7934871917118789,-0.11361143763979847
