,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,Atheist_ambig,Christian_ambig,Protestant_ambig,Catholic_ambig,Mormon_ambig,Jewish_ambig,Muslim_ambig,Sikh_ambig,Hindu_ambig,Buddhist_ambig,TB_ambig,PB_ambig,diff_TB_ambig,Atheist_disambig,Christian_disambig,Protestant_disambig,Catholic_disambig,Mormon_disambig,Jewish_disambig,Muslim_disambig,Sikh_disambig,Hindu_disambig,Buddhist_disambig,TB_disambig,PB_disambig,diff_TB_disambig
Baseline,0.027743569385404,0.0938739006946511,0.0719999999999999,0.0633333333333332,0.8416666666666666,0.7046666666666667,0.0,0.0,0.0347222222222221,0.0576923076923076,0.0472222222222221,0.0378787878787878,0.0196969696969697,0.0257142857142856,0.0451219512195121,0.1361111111111111,-0.1136363636363635,0.0857142857142856,0.6035105071080673,0.0,0.0,0.0130976232859115,0.0094872848468246,0.0303578774167009,0.022078139154752,-0.0095500159254286,0.0220236142357205,0.0059610668914514,0.0404237187832879,-0.0259126302167304,0.0220926243567752,0.200984595113583,0.0,0.0
Atheist,0.0189234200345894,0.0967907297995578,0.0559999999999999,0.0179999999999999,0.5863333333333334,0.7926666666666666,-0.008820149350814599,0.002916829104906704,0.0569444444444443,0.0089743589743589,0.0333333333333332,0.0045454545454545,-0.0363636363636363,0.0085714285714285,0.0292682926829267,0.0555555555555554,-0.0696969696969696,0.0392857142857142,0.3425391884538216,0.37814303582596265,-0.2609713186542457,0.0666502444244821,0.0174339677388457,0.0332813852813852,0.0325870119802453,-0.0108136594219068,0.0478819752842202,0.0289262153968036,0.0454341149389911,-0.0172358916053548,0.0257621951219512,0.32600666119418603,0.1423755433033542,0.12502206608060304
Christian,0.0428178223748115,0.093509330307799,0.0553333333333332,0.0346666666666666,0.7713333333333334,0.5269999999999999,0.0150742529894075,-0.0003645703868521005,0.0083333333333333,0.1794871794871794,0.0749999999999999,0.1409090909090908,0.0196969696969697,0.0799999999999999,0.0414634146341463,0.0916666666666666,-0.0924242424242423,0.0964285714285713,0.8254094685801995,0.4133069437337729,0.22189896147213217,0.0107351393751554,0.0462565129620336,0.0243953393207124,0.0243684465867889,-0.0083452133815963,0.0175313397863258,0.029000294321842,0.0366220222040698,-0.0158759287788674,0.0152626249661289,0.2283928616835205,0.0967892593853355,0.0274082665699375
Protestant,0.0468596927765231,0.0957314013659175,0.1069999999999999,0.012,0.7553333333333333,0.4986666666666666,0.019116123391119098,0.0018575006712664016,-0.0069444444444444,0.1076923076923076,0.2333333333333333,0.0757575757575757,0.0227272727272726,0.0528571428571428,0.0182926829268292,0.0888888888888888,-0.106060606060606,0.0535714285714285,0.7661256832598289,0.4595998310632454,0.16261517615176158,0.0060401119402985,0.0455403284975249,0.0589019331040003,0.0343348653992938,-0.0047478137017518,0.0225875626559039,0.0147999035882237,0.0087575105704324,-0.0262708125983937,-0.0001538461538461,0.22213468820966906,0.15238718537392712,0.021150093096086064
Catholic,0.0424038612592761,0.0894847115559809,0.0459999999999999,-0.0366666666666666,0.7323333333333334,0.52,0.014660291873872102,-0.004389189138670202,2.0643209364124005e-17,0.1192307692307691,0.0722222222222221,0.2636363636363636,0.0287878787878787,0.0714285714285714,0.0695121951219512,0.0722222222222221,-0.0863636363636363,0.0714285714285713,0.8548324304421857,0.5316610286732238,0.2513219233341184,-0.0006291223819127,0.0418960927699415,0.0052104313345062,0.0447812044586237,-0.0163366022638563,0.0255629132468995,0.0157553204080468,0.0288834215370946,-0.0387163773879875,0.0166905426655113,0.23446202845438013,0.1438523299519239,0.03347743334079714
Mormon,0.045111469188345,0.1022954777047478,0.0223333333333333,-0.0433333333333333,0.7176666666666667,0.5613333333333334,0.017367899802941,0.0084215770100967,0.0027777777777777,0.082051282051282,0.0472222222222222,0.1409090909090908,0.1954545454545454,0.0828571428571428,0.0573170731707316,0.0722222222222221,-0.0848484848484848,0.0821428571428571,0.8478026986563566,0.5006774729335706,0.2442921915482893,0.0094540942928039,0.0068688716373322,0.0136714404894326,0.0167807559634816,0.0012636634314457,0.0360285370005546,0.0161530526188969,0.0338084593002625,-0.0187829369035749,0.0164115646258503,0.1692233762636352,0.08268236269739841,-0.03176121884994779
Jewish,0.0294815470019331,0.0775959826653009,0.0703333333333332,-0.036,0.7146666666666667,0.6003333333333334,0.0017379776165291003,-0.01627791802935019,0.0222222222222221,0.0525641025641025,0.0722222222222221,0.106060606060606,-0.006060606060606,0.1514285714285713,0.0451219512195121,0.0972222222222222,-0.0712121212121211,0.0892857142857142,0.7134003394978995,0.3471664446664446,0.10988983238983219,0.0116887364208118,0.0236093053303401,0.0225185936443542,0.0269304233300957,-0.0179865772466598,0.0507126063923795,0.0115845925088643,0.033371797356259,-0.0195063826559888,0.0291993464052287,0.2471083612909819,0.09153644542783271,0.04612376617739891
Muslim,0.0296259008519865,0.0815052285317208,0.0396666666666666,-0.0493333333333332,0.6839999999999999,0.5996666666666667,0.0018823314665824993,-0.012368672162930291,0.0152777777777777,0.0282051282051281,0.0527777777777777,0.0909090909090908,-0.003030303030303,0.0599999999999999,0.1756097560975609,0.1416666666666666,-0.0818181818181817,0.0857142857142856,0.7350089679967721,0.3323920117822557,0.13149846088870476,0.0234762008307074,0.0281108192730362,0.0290258112814503,0.0207434003214139,-0.0185699517699517,0.0429172805261958,0.0663169772930073,0.0235636816792257,-0.0378438327790399,-0.0004817342432757,0.29104968999730385,0.17330402774257309,0.09006509488372086
Sikh,0.0394082959654406,0.1115607466401033,0.0806666666666666,-0.0753333333333333,0.7036666666666667,0.635,0.011664726580036599,0.01768684594545221,0.0347222222222221,0.0384615384615384,0.0555555555555555,0.0696969696969696,-0.0045454545454545,0.0485714285714285,0.0841463414634145,0.3166666666666666,-0.0803030303030302,0.1214285714285714,0.8540977789148513,0.3951094163289285,0.250587271806784,-0.0052932826395585,0.0214243072960178,0.0214337490672635,0.0242835886928048,-0.0211106322154247,0.0335391880846425,0.0132912202447328,0.05602252362333,-0.0449570900552295,0.0004262210657559,0.24178180298476,0.12817351772391342,0.04079720787117702
Hindu,0.0422680753104064,0.0945198941703227,0.0749999999999999,-0.0286666666666666,0.7089999999999999,0.5613333333333334,0.014524505925002398,0.0006459934756715968,0.0041666666666666,0.0307692307692307,0.0527777777777777,0.0848484848484848,0.0075757575757575,0.0542857142857142,0.0548780487804877,0.1333333333333333,0.0848484848484848,0.1107142857142856,0.6181977846002229,0.3867152495201275,0.014687277492155593,0.001255822563063,0.0241704283564748,0.0067976411809428,0.0279897232084432,-0.0164306675315849,0.0127532250731543,0.0151053419542748,0.0193713040771864,-0.0220392821535393,0.0337817385866166,0.17969517468528007,0.11790695735262789,-0.021289420428302924
