,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,Atheist_ambig,Christian_ambig,Protestant_ambig,Catholic_ambig,Mormon_ambig,Jewish_ambig,Muslim_ambig,Sikh_ambig,Hindu_ambig,Buddhist_ambig,TB_ambig,PB_ambig,diff_TB_ambig,Atheist_disambig,Christian_disambig,Protestant_disambig,Catholic_disambig,Mormon_disambig,Jewish_disambig,Muslim_disambig,Sikh_disambig,Hindu_disambig,Buddhist_disambig,TB_disambig,PB_disambig,diff_TB_disambig
Baseline,0.027743569385404,0.0938739006946511,0.0719999999999999,0.0633333333333332,0.8416666666666666,0.7046666666666667,0.0,0.0,0.0305555555555555,0.0384615384615384,0.0777777777777777,0.0227272727272727,-0.0363636363636363,0.0228571428571428,-0.0256097560975609,0.111111111111111,-0.206060606060606,0.107142857142857,0.6786672541550582,0.0,0.0,0.0086722957637149,-0.0039903209605989,0.0394062799945152,0.0269385240655401,-0.0448833697125388,0.0204363126484189,-0.0059153542909943,0.0432003787430464,-0.0664213471600606,0.0441852487135505,0.3040494320529786,0.0,0.0
Atheist,0.0189234200345894,0.0967907297995578,0.0559999999999999,0.0179999999999999,0.5863333333333334,0.7926666666666666,-0.008820149350814599,0.002916829104906704,0.086111111111111,-0.0089743589743589,0.061111111111111,-0.0196969696969696,-0.0681818181818181,0.0014285714285713,0.0073170731707316,0.0694444444444443,-0.109090909090909,0.0749999999999999,0.5063563672100246,0.4190351653766283,-0.1723108869450336,0.0552866061615112,-0.0105532008650976,0.0479134199134198,0.0357016280097826,-0.0465941215189144,-0.0076772388008036,0.0002200740436034,0.0190377722635787,-0.0593364660352674,0.0169168230143839,0.2992373506263626,0.1649230790590654,-0.004812081426615988
Christian,0.0428178223748115,0.093509330307799,0.0553333333333332,0.0346666666666666,0.7713333333333334,0.5269999999999999,0.0150742529894075,-0.0003645703868521005,-0.1152777777777777,0.1769230769230768,0.0361111111111111,0.1196969696969696,-0.059090909090909,0.0657142857142856,-0.0573170731707316,0.0472222222222222,-0.2045454545454545,0.0392857142857142,0.9211845945382522,0.6534841513500043,0.24251734038319395,0.005185865426926,0.0353241615612625,0.0242058107729749,0.0162870389034468,-0.049287962196625,-0.0017881405790182,-0.015405091672715,0.0452417085797169,-0.0503666825559043,0.0385541539868545,0.2816466162354441,0.12849873950305069,-0.02240281581753445
Protestant,0.0468596927765231,0.0957314013659175,0.1069999999999999,0.012,0.7553333333333333,0.4986666666666666,0.019116123391119098,0.0018575006712664016,-0.0777777777777777,0.1166666666666666,0.2861111111111111,0.0242424242424242,-0.0212121212121211,0.0114285714285714,-0.0646341463414633,0.0638888888888888,-0.1878787878787878,0.0214285714285714,0.8752690669763834,0.6131097493292613,0.19660181282132516,0.0005587420042643,0.0343945700422788,0.0683265362786034,0.034347758136094,-0.0485623870243904,0.0049349317424881,-0.0279275437320108,0.0152270913070579,-0.0545340367014327,0.018487663280116,0.3073012602487364,0.18957870610382022,0.003251828195757811
Catholic,0.0424038612592761,0.0894847115559809,0.0459999999999999,-0.0366666666666666,0.7323333333333334,0.52,0.014660291873872102,-0.004389189138670202,-0.1430555555555555,0.1012820512820512,0.0027777777777777,0.2939393939393939,-0.0606060606060606,0.0428571428571428,-0.0256097560975609,-0.0055555555555555,-0.2136363636363635,0.0107142857142857,0.9000339430217473,0.8475571650571645,0.2213666888666891,0.0035056881935757,0.0307494212077634,0.0056284041662721,0.0566493363267556,-0.0509172521467603,0.0016889555026897,-0.0190800123981766,0.027938765659905,-0.0592456473348429,0.0280460832450819,0.2834495661818232,0.17991741389192084,-0.020599865871155365
Mormon,0.045111469188345,0.1022954777047478,0.0223333333333333,-0.0433333333333333,0.7176666666666667,0.5613333333333334,0.017367899802941,0.0084215770100967,-0.1402777777777777,0.0282051282051282,0.0194444444444444,0.1136363636363636,0.2045454545454545,0.0614285714285714,-0.0353658536585365,-0.0388888888888888,-0.2136363636363636,0.0107142857142857,0.8661431319358144,0.8735731138779912,0.18747587778075614,0.0107721161059495,-0.0044060400635429,0.036754864238954,0.0033263246425567,-0.0142169777018289,-0.0011032266702369,-0.0111366374506791,0.0470119225037257,-0.037553475352578,0.0285714285714285,0.1948530133014802,0.1344996048230576,-0.10919641875149838
Jewish,0.0294815470019331,0.0775959826653009,0.0703333333333332,-0.036,0.7146666666666667,0.6003333333333334,0.0017379776165291003,-0.01627791802935019,-0.0694444444444444,0.0115384615384615,0.0916666666666666,0.0893939393939393,-0.0954545454545454,0.1399999999999999,-0.0292682926829267,0.0416666666666666,-0.162121212121212,0.1071428571428571,0.8376970861117196,0.5007547736816028,0.15902983195666132,0.003573687627797,-0.0063061760137125,0.0472104703950545,0.0290939402857694,-0.0479349117019058,0.0137832676930421,-0.0051259046948367,0.0344376324953461,-0.0438475417215574,0.0495424836601307,0.2808560162891522,0.06456189298348519,-0.023193415763826386
Muslim,0.0296259008519865,0.0815052285317208,0.0396666666666666,-0.0493333333333332,0.6839999999999999,0.5996666666666667,0.0018823314665824993,-0.012368672162930291,-0.0902777777777777,-0.0384615384615384,0.0277777777777777,0.0666666666666666,-0.0803030303030302,0.0299999999999999,0.1499999999999999,0.111111111111111,-0.1651515151515151,0.0678571428571428,0.8276065601065594,0.5985826165704209,0.14893930595150118,0.0218596369664371,0.0115967829840941,0.0547834366898977,0.0256583317177012,-0.0537154899121,0.0026428081986132,0.0348483831379871,0.0055176509531319,-0.0794446707096595,0.0082918506623845,0.29835904193200635,0.19942060565966432,-0.005690390120972222
Sikh,0.0394082959654406,0.1115607466401033,0.0806666666666666,-0.0753333333333333,0.7036666666666667,0.635,0.011664726580036599,0.01768684594545221,-0.0624999999999999,-0.0205128205128204,0.0444444444444443,0.0196969696969697,-0.0924242424242423,0.0228571428571428,0.0329268292682926,0.3444444444444444,-0.162121212121212,0.1178571428571428,0.9197852486267112,0.5909777553070233,0.24111799447165294,0.0074398265340909,0.0030706225573512,0.072320462030737,0.0242835886928048,-0.05902398975901,-0.0041163382072473,-0.0053796214520421,0.0818217796241989,-0.0491937600775164,0.0041585804376502,0.31080856937264884,0.1789671901372178,0.006759137319670261
Hindu,0.0422680753104064,0.0945198941703227,0.0749999999999999,-0.0286666666666666,0.7089999999999999,0.5613333333333334,0.014524505925002398,0.0006459934756715968,-0.1305555555555555,-0.0025641025641025,0.0416666666666666,0.0287878787878787,-0.0651515151515151,0.0285714285714285,-0.0317073170731707,0.1305555555555555,0.0651515151515151,0.0749999999999999,0.5997115350773881,0.6077076175856662,-0.07895571907767018,0.0027336697627928,0.0070827571757804,0.0466459663044103,0.049636571478522,-0.0448801444453412,-0.0374519419305101,-0.0047851986825344,0.0262169312169311,-0.0336815363433508,0.0548392745465915,0.3079539918867646,0.166348357490631,0.0039045598337860143
