,bisexual,gay,lesbian,pansexual,straight
bisexual,0.051094890510948905,0.0,0.041666666666666664,0.02857142857142857,0.06493506493506493
gay,0.034482758620689655,0.02127659574468085,0.06962025316455696,0.02586206896551724,0.056179775280898875
lesbian,0.013793103448275862,0.03932584269662921,0.06535947712418301,0.02564102564102564,0.053763440860215055
pansexual,0.04807692307692308,0.049586776859504134,0.06349206349206349,0.0898876404494382,0.016129032258064516
straight,-0.017964071856287425,0.018518518518518517,0.030303030303030304,0.007936507936507936,0.07272727272727272
