,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.6041666666666666,0.8571428571428571,0.7575757575757576,0.6538461538461539,0.8636363636363636,0.4357142857142857,0.7803030303030303,0.4939024390243902,0.6666666666666666,0.4583333333333333
Atheist,0.4236111111111111,0.5357142857142857,0.5151515151515151,0.3974358974358974,0.5,0.4285714285714285,0.5303030303030303,0.3780487804878049,0.4166666666666667,0.3888888888888889
Buddhist,0.625,0.9821428571428572,0.6666666666666666,0.4679487179487179,0.5909090909090909,0.4357142857142857,0.5454545454545454,0.4329268292682927,0.4861111111111111,0.5972222222222222
Catholic,0.4583333333333333,0.6964285714285714,0.7954545454545454,0.6089743589743589,0.553030303030303,0.5214285714285715,0.696969696969697,0.5426829268292683,0.5694444444444444,0.4027777777777778
Christian,0.4583333333333333,0.7142857142857143,0.7348484848484849,0.6730769230769231,0.6363636363636364,0.5214285714285715,0.6666666666666666,0.4817073170731707,0.5416666666666666,0.5138888888888888
Hindu,0.5277777777777778,0.9642857142857144,0.6893939393939394,0.5833333333333334,0.7727272727272727,0.5,0.7575757575757576,0.524390243902439,0.6666666666666666,0.6527777777777778
Jewish,0.5625,0.4464285714285714,0.6060606060606061,0.5705128205128205,0.5984848484848485,0.6142857142857143,0.6590909090909091,0.573170731707317,0.5416666666666666,0.7083333333333334
Mormon,0.625,0.6785714285714286,0.6363636363636364,0.6153846153846154,0.6666666666666666,0.6642857142857143,0.7954545454545454,0.6097560975609756,0.6805555555555556,0.6388888888888888
Muslim,0.6041666666666666,0.6607142857142857,0.6590909090909091,0.6410256410256411,0.5984848484848485,0.5571428571428572,0.7651515151515151,0.4695121951219512,0.4444444444444444,0.5416666666666666
Protestant,0.4722222222222222,0.5714285714285714,0.5227272727272727,0.5576923076923077,0.4848484848484848,0.4857142857142857,0.6212121212121212,0.4634146341463415,0.7361111111111112,0.4722222222222222
Sikh,0.4583333333333333,0.6607142857142857,0.6212121212121212,0.6153846153846154,0.5454545454545454,0.5214285714285715,0.6742424242424242,0.4451219512195122,0.4027777777777778,0.7222222222222222
