,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.1736111111111111,0.3392857142857143,0.2575757575757575,0.2179487179487179,0.3257575757575757,0.2,0.2803030303030303,0.1158536585365853,0.1944444444444444,0.1944444444444444
Atheist,0.2152777777777778,0.1607142857142857,0.1212121212121212,0.1153846153846153,0.1212121212121212,0.15,0.2045454545454545,0.0975609756097561,0.0972222222222222,0.1527777777777778
Buddhist,0.1666666666666666,0.3571428571428571,0.1742424242424242,0.1089743589743589,0.1969696969696969,0.1142857142857142,0.1439393939393939,0.1219512195121951,0.125,0.1111111111111111
Catholic,0.1319444444444444,0.3392857142857143,0.3181818181818182,0.2243589743589743,0.2651515151515151,0.2071428571428571,0.2196969696969697,0.1829268292682926,0.1111111111111111,0.2083333333333333
Christian,0.2152777777777778,0.1785714285714285,0.1969696969696969,0.1923076923076923,0.2575757575757575,0.2428571428571428,0.2651515151515151,0.1768292682926829,0.1805555555555555,0.2222222222222222
Hindu,0.1527777777777778,0.2857142857142857,0.2348484848484848,0.1858974358974359,0.3333333333333333,0.1928571428571428,0.2272727272727272,0.1341463414634146,0.1666666666666666,0.2222222222222222
Jewish,0.1805555555555555,0.2142857142857142,0.2651515151515151,0.1923076923076923,0.2424242424242424,0.2928571428571428,0.2121212121212121,0.1463414634146341,0.125,0.25
Mormon,0.1597222222222222,0.1964285714285714,0.2121212121212121,0.25,0.25,0.2571428571428571,0.2878787878787879,0.1646341463414634,0.1944444444444444,0.3055555555555556
Muslim,0.1666666666666666,0.2142857142857142,0.2575757575757575,0.1794871794871795,0.2348484848484848,0.2428571428571428,0.2803030303030303,0.1463414634146341,0.1805555555555555,0.2083333333333333
Protestant,0.1736111111111111,0.25,0.2045454545454545,0.1794871794871795,0.2424242424242424,0.2214285714285714,0.2272727272727272,0.1402439024390244,0.1805555555555555,0.1805555555555555
Sikh,0.1805555555555555,0.2142857142857142,0.2424242424242424,0.1794871794871795,0.2272727272727272,0.1857142857142857,0.1742424242424242,0.1646341463414634,0.1805555555555555,0.3194444444444444
