,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.2083333333333333,0.3392857142857143,0.1969696969696969,0.2051282051282051,0.3257575757575757,0.1428571428571428,0.2651515151515151,0.0975609756097561,0.1944444444444444,0.2361111111111111
Atheist,0.2013888888888889,0.1964285714285714,0.1969696969696969,0.141025641025641,0.1969696969696969,0.1714285714285714,0.1742424242424242,0.1646341463414634,0.125,0.1388888888888889
Buddhist,0.1388888888888889,0.3392857142857143,0.1893939393939394,0.1282051282051282,0.2121212121212121,0.1785714285714285,0.1590909090909091,0.1707317073170731,0.2083333333333333,0.2777777777777778
Catholic,0.1458333333333333,0.2321428571428571,0.2878787878787879,0.2179487179487179,0.2878787878787879,0.2071428571428571,0.2196969696969697,0.1463414634146341,0.1388888888888889,0.2777777777777778
Christian,0.1527777777777778,0.2857142857142857,0.2424242424242424,0.2307692307692307,0.2272727272727272,0.2,0.2348484848484848,0.1402439024390244,0.1666666666666666,0.25
Hindu,0.1944444444444444,0.2678571428571428,0.2196969696969697,0.2435897435897435,0.3560606060606061,0.2071428571428571,0.2424242424242424,0.1768292682926829,0.2361111111111111,0.2222222222222222
Jewish,0.1597222222222222,0.2321428571428571,0.25,0.2115384615384615,0.2121212121212121,0.2785714285714286,0.25,0.1951219512195122,0.1805555555555555,0.1944444444444444
Mormon,0.1875,0.2321428571428571,0.25,0.2564102564102564,0.2272727272727272,0.2571428571428571,0.3106060606060606,0.1951219512195122,0.1666666666666666,0.2777777777777778
Muslim,0.1458333333333333,0.1785714285714285,0.2651515151515151,0.1666666666666666,0.25,0.2214285714285714,0.2651515151515151,0.1890243902439024,0.1805555555555555,0.3333333333333333
Protestant,0.1875,0.25,0.2878787878787879,0.1602564102564102,0.2803030303030303,0.1928571428571428,0.2803030303030303,0.1707317073170731,0.1944444444444444,0.1666666666666666
Sikh,0.1458333333333333,0.1964285714285714,0.2196969696969697,0.1666666666666666,0.2424242424242424,0.2214285714285714,0.2575757575757575,0.1585365853658536,0.2361111111111111,0.2777777777777778
