,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.1180555555555555,0.125,0.1212121212121212,0.0705128205128205,0.1742424242424242,0.15,0.1363636363636363,0.0792682926829268,0.0833333333333333,0.0555555555555555
Atheist,0.1319444444444444,0.1607142857142857,0.106060606060606,0.0576923076923076,0.1363636363636363,0.0857142857142857,0.1363636363636363,0.0609756097560975,0.1527777777777778,0.125
Buddhist,0.125,0.1607142857142857,0.1363636363636363,0.0576923076923076,0.0909090909090909,0.0785714285714285,0.1136363636363636,0.0609756097560975,0.0833333333333333,0.0972222222222222
Catholic,0.1041666666666666,0.1071428571428571,0.1212121212121212,0.1282051282051282,0.1439393939393939,0.1142857142857142,0.1515151515151515,0.1036585365853658,0.1111111111111111,0.125
Christian,0.0972222222222222,0.1428571428571428,0.1287878787878787,0.1153846153846153,0.0984848484848484,0.1571428571428571,0.1363636363636363,0.0975609756097561,0.125,0.1527777777777778
Hindu,0.0694444444444444,0.125,0.1287878787878787,0.1217948717948717,0.2196969696969697,0.1714285714285714,0.1287878787878787,0.0792682926829268,0.125,0.1388888888888889
Jewish,0.1180555555555555,0.125,0.1666666666666666,0.1217948717948717,0.1590909090909091,0.1428571428571428,0.1439393939393939,0.0914634146341463,0.125,0.125
Mormon,0.1319444444444444,0.1071428571428571,0.1363636363636363,0.1474358974358974,0.1212121212121212,0.1428571428571428,0.1742424242424242,0.073170731707317,0.125,0.1388888888888889
Muslim,0.0972222222222222,0.1785714285714285,0.1666666666666666,0.1025641025641025,0.1515151515151515,0.0857142857142857,0.1515151515151515,0.0914634146341463,0.125,0.1527777777777778
Protestant,0.1180555555555555,0.1428571428571428,0.1363636363636363,0.0769230769230769,0.1136363636363636,0.1357142857142857,0.1439393939393939,0.1097560975609756,0.0972222222222222,0.1388888888888889
Sikh,0.1388888888888889,0.1607142857142857,0.1515151515151515,0.1153846153846153,0.1136363636363636,0.1285714285714285,0.1363636363636363,0.0975609756097561,0.0972222222222222,0.0972222222222222
