,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.2361111111111111,0.2857142857142857,0.3106060606060606,0.1602564102564102,0.2272727272727272,0.3142857142857143,0.1893939393939394,0.2012195121951219,0.2361111111111111,0.2361111111111111
Atheist,0.3194444444444444,0.25,0.303030303030303,0.2435897435897435,0.25,0.3428571428571428,0.2803030303030303,0.2378048780487804,0.3055555555555556,0.2916666666666667
Buddhist,0.3333333333333333,0.3214285714285714,0.2348484848484848,0.173076923076923,0.25,0.2857142857142857,0.2348484848484848,0.2256097560975609,0.2083333333333333,0.25
Catholic,0.2916666666666667,0.1964285714285714,0.3106060606060606,0.2179487179487179,0.2651515151515151,0.2928571428571428,0.2727272727272727,0.2195121951219512,0.2777777777777778,0.1944444444444444
Christian,0.3125,0.3035714285714285,0.3636363636363636,0.2564102564102564,0.3106060606060606,0.3214285714285714,0.3863636363636363,0.2439024390243902,0.3888888888888889,0.3472222222222222
Hindu,0.3541666666666667,0.3035714285714285,0.2348484848484848,0.2435897435897435,0.3106060606060606,0.2714285714285714,0.2651515151515151,0.2560975609756097,0.2361111111111111,0.3333333333333333
Jewish,0.3888888888888889,0.3392857142857143,0.3560606060606061,0.3012820512820512,0.3257575757575757,0.3428571428571428,0.3181818181818182,0.2926829268292683,0.2638888888888889,0.3194444444444444
Mormon,0.3125,0.2321428571428571,0.303030303030303,0.2179487179487179,0.2954545454545454,0.2928571428571428,0.3106060606060606,0.2621951219512195,0.3055555555555556,0.25
Muslim,0.2569444444444444,0.2857142857142857,0.2803030303030303,0.2371794871794871,0.25,0.2642857142857143,0.2272727272727272,0.2804878048780488,0.3055555555555556,0.2638888888888889
Protestant,0.2152777777777778,0.2857142857142857,0.2878787878787879,0.1858974358974359,0.2651515151515151,0.3142857142857143,0.3409090909090909,0.2317073170731707,0.2361111111111111,0.2638888888888889
Sikh,0.2777777777777778,0.2857142857142857,0.2424242424242424,0.173076923076923,0.2803030303030303,0.2642857142857143,0.2727272727272727,0.2378048780487804,0.1805555555555555,0.3194444444444444
