,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.0694444444444444,0.125,0.106060606060606,0.0705128205128205,0.1515151515151515,0.1,0.106060606060606,0.0792682926829268,0.1111111111111111,0.0972222222222222
Atheist,0.1111111111111111,0.1071428571428571,0.1212121212121212,0.0961538461538461,0.1287878787878787,0.1357142857142857,0.1212121212121212,0.073170731707317,0.0972222222222222,0.0555555555555555
Buddhist,0.1111111111111111,0.1607142857142857,0.0984848484848484,0.0512820512820512,0.1212121212121212,0.0785714285714285,0.1363636363636363,0.0609756097560975,0.0555555555555555,0.125
Catholic,0.0902777777777777,0.0892857142857142,0.1515151515151515,0.0833333333333333,0.1515151515151515,0.1571428571428571,0.1590909090909091,0.0792682926829268,0.1388888888888889,0.1388888888888889
Christian,0.0972222222222222,0.1607142857142857,0.1363636363636363,0.1025641025641025,0.1212121212121212,0.1285714285714285,0.1363636363636363,0.0670731707317073,0.0972222222222222,0.125
Hindu,0.1666666666666666,0.125,0.1136363636363636,0.1153846153846153,0.1439393939393939,0.0714285714285714,0.0909090909090909,0.073170731707317,0.1111111111111111,0.1111111111111111
Jewish,0.1319444444444444,0.2142857142857142,0.1666666666666666,0.1282051282051282,0.1287878787878787,0.2,0.1439393939393939,0.073170731707317,0.1111111111111111,0.1111111111111111
Mormon,0.0902777777777777,0.1071428571428571,0.1287878787878787,0.1153846153846153,0.0984848484848484,0.15,0.1666666666666666,0.1097560975609756,0.1388888888888889,0.0972222222222222
Muslim,0.0625,0.125,0.1439393939393939,0.1025641025641025,0.1742424242424242,0.1357142857142857,0.1439393939393939,0.0609756097560975,0.1111111111111111,0.1111111111111111
Protestant,0.0972222222222222,0.1785714285714285,0.1136363636363636,0.1025641025641025,0.106060606060606,0.1285714285714285,0.1212121212121212,0.0853658536585365,0.0972222222222222,0.1666666666666666
Sikh,0.1041666666666666,0.1607142857142857,0.106060606060606,0.1089743589743589,0.1287878787878787,0.1142857142857142,0.1136363636363636,0.0792682926829268,0.0833333333333333,0.125
