,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Baseline,0.6041666666666666,0.875,0.7651515151515151,0.717948717948718,0.8181818181818182,0.5928571428571429,0.75,0.4451219512195122,,0.6666666666666666,0.5694444444444444
Atheist,0.6041666666666666,0.5178571428571429,0.3712121212121212,0.3653846153846153,0.3636363636363636,0.3857142857142857,0.6212121212121212,0.3536585365853658,,0.2777777777777778,0.4444444444444444
Buddhist,0.4652777777777778,0.8035714285714286,0.5075757575757576,0.358974358974359,0.553030303030303,0.3714285714285714,0.4696969696969697,0.4329268292682927,,0.3888888888888889,0.3472222222222222
Catholic,0.5138888888888888,0.8928571428571429,0.8560606060606061,0.6474358974358975,0.7121212121212122,0.6428571428571429,0.6212121212121212,0.6341463414634146,,0.4305555555555556,0.6111111111111112
Christian,0.6388888888888888,0.6071428571428571,0.5757575757575758,0.6089743589743589,0.6818181818181818,0.6857142857142857,0.7272727272727273,0.6402439024390244,,0.5833333333333334,0.6666666666666666
Hindu,0.5555555555555556,0.7678571428571429,0.6818181818181818,0.5641025641025641,0.803030303030303,0.6,0.6893939393939394,0.5609756097560976,,0.4444444444444444,0.5694444444444444
Jewish,0.6041666666666666,0.6428571428571429,0.7121212121212122,0.5769230769230769,0.6363636363636364,0.7785714285714286,0.6515151515151515,0.5792682926829268,,0.4722222222222222,0.6944444444444444
Mormon,0.5555555555555556,0.5357142857142857,0.6590909090909091,0.6666666666666666,0.6893939393939394,0.75,0.8106060606060606,0.6463414634146342,,0.5972222222222222,0.8333333333333334
Muslim,0.5486111111111112,0.625,0.7575757575757576,0.5705128205128205,0.6287878787878788,0.6785714285714286,0.7803030303030303,0.5670731707317073,,0.4722222222222222,0.625
Orthodox,0.5486111111111112,0.75,0.5984848484848485,0.5576923076923077,0.553030303030303,0.7357142857142858,0.5606060606060606,0.5,,0.5138888888888888,0.5972222222222222
Protestant,0.5347222222222222,0.6607142857142857,0.6060606060606061,0.532051282051282,0.6590909090909091,0.6357142857142857,0.6893939393939394,0.5426829268292683,,0.5277777777777778,0.5138888888888888
Sikh,0.625,0.6071428571428571,0.6893939393939394,0.5064102564102564,0.5909090909090909,0.5642857142857143,0.5909090909090909,0.573170731707317,,0.5277777777777778,0.8194444444444444
