,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.125,0.0357142857142857,0.0227272727272727,-0.0192307692307692,0.0984848484848484,0.1,0.1136363636363636,0.0304878048780487,0.1527777777777778,0.0
Atheist,0.1319444444444444,-0.2142857142857142,0.0454545454545454,0.0384615384615384,-0.0378787878787878,-0.0571428571428571,-0.106060606060606,-0.0121951219512195,-0.0277777777777777,-0.0416666666666666
Buddhist,-0.0833333333333333,0.3571428571428571,0.0909090909090909,0.0448717948717948,-0.0681818181818181,-0.1857142857142857,-0.0984848484848484,0.1707317073170731,0.1388888888888889,0.1944444444444444
Catholic,-0.0069444444444444,0.0178571428571428,0.4166666666666667,0.0641025641025641,-0.0075757575757575,-0.0142857142857142,-0.0454545454545454,0.0121951219512195,0.0,-0.0416666666666666
Christian,-0.0486111111111111,0.1071428571428571,-0.106060606060606,0.2628205128205128,-0.0075757575757575,0.1,0.1136363636363636,0.0182926829268292,0.0694444444444444,-0.0833333333333333
Hindu,0.0902777777777777,0.0178571428571428,-0.1515151515151515,0.0064102564102564,0.106060606060606,0.0357142857142857,0.0378787878787878,0.073170731707317,0.0972222222222222,0.0972222222222222
Jewish,0.1041666666666666,-0.0714285714285714,0.0,0.0897435897435897,-0.2196969696969697,0.2214285714285714,0.0075757575757575,0.0304878048780487,0.3194444444444444,-0.1388888888888889
Mormon,0.0416666666666666,0.2142857142857142,-0.1439393939393939,0.0705128205128205,-0.0984848484848484,0.0142857142857142,0.25,-0.0304878048780487,0.0833333333333333,0.0277777777777777
Muslim,-0.0416666666666666,0.0357142857142857,-0.0151515151515151,-0.1025641025641025,0.0757575757575757,-0.0214285714285714,0.053030303030303,0.0609756097560975,-0.0416666666666666,-0.0416666666666666
Protestant,-0.0555555555555555,0.0892857142857142,0.1666666666666666,0.0256410256410256,0.053030303030303,0.0357142857142857,-0.2348484848484848,0.0914634146341463,0.0972222222222222,-0.0694444444444444
Sikh,0.0277777777777777,0.125,0.0303030303030303,-0.0512820512820512,0.0984848484848484,0.0285714285714285,0.0303030303030303,-0.0304878048780487,0.0,0.1527777777777778
