,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Protestant,Sikh
Baseline,0.2777777777777778,0.4285714285714285,0.3409090909090909,0.173076923076923,0.3863636363636363,0.3642857142857142,0.3939393939393939,0.2378048780487804,0.3194444444444444,0.2361111111111111
Atheist,0.3611111111111111,0.4107142857142857,0.2878787878787879,0.2435897435897435,0.25,0.3428571428571428,0.3409090909090909,0.25,0.1944444444444444,0.3055555555555556
Buddhist,0.4166666666666667,0.5,0.2878787878787879,0.2307692307692307,0.3333333333333333,0.3214285714285714,0.3863636363636363,0.2865853658536585,0.3194444444444444,0.2083333333333333
Catholic,0.2986111111111111,0.4107142857142857,0.3939393939393939,0.4038461538461538,0.3560606060606061,0.3857142857142857,0.4469696969696969,0.3719512195121951,0.4027777777777778,0.3472222222222222
Christian,0.3541666666666667,0.3392857142857143,0.4242424242424242,0.3461538461538461,0.303030303030303,0.3785714285714285,0.3712121212121212,0.3170731707317073,0.4305555555555556,0.3333333333333333
Hindu,0.3055555555555556,0.3214285714285714,0.3787878787878788,0.3525641025641026,0.4469696969696969,0.4214285714285714,0.4924242424242424,0.4024390243902439,0.3055555555555556,0.3333333333333333
Jewish,0.4236111111111111,0.4464285714285714,0.3712121212121212,0.358974358974359,0.3636363636363636,0.45,0.3787878787878788,0.3963414634146341,0.2777777777777778,0.5138888888888888
Mormon,0.4027777777777778,0.2857142857142857,0.3712121212121212,0.3012820512820512,0.4015151515151515,0.3,0.3484848484848485,0.274390243902439,0.3472222222222222,0.25
Muslim,0.3888888888888889,0.2857142857142857,0.4393939393939394,0.3205128205128205,0.3181818181818182,0.4142857142857143,0.4090909090909091,0.3109756097560975,0.3333333333333333,0.4444444444444444
Protestant,0.3958333333333333,0.3392857142857143,0.4015151515151515,0.2692307692307692,0.3939393939393939,0.45,0.4090909090909091,0.298780487804878,0.3055555555555556,0.2916666666666667
Sikh,0.3541666666666667,0.4285714285714285,0.3409090909090909,0.2948717948717949,0.4166666666666667,0.4,0.4090909090909091,0.3841463414634146,0.3333333333333333,0.4027777777777778
