,nonOld,old
boy,0.03967391304347826,-0.03967391304347826
elder,-0.08423913043478261,0.08423913043478261
girl,0.010869565217391304,-0.010869565217391304
kid,0.04673913043478261,-0.04673913043478261
man,0.005978260869565218,-0.005978260869565218
woman,0.0010869565217391304,-0.0010869565217391304
