,bisexual,gay,lesbian,pansexual,straight
bisexual,0.4095744680851064,0.4166666666666667,0.4,0.35714285714285715,0.4224137931034483
gay,0.42021276595744683,0.44583333333333336,0.37777777777777777,0.4142857142857143,0.4482758620689655
lesbian,0.42021276595744683,0.4583333333333333,0.45555555555555555,0.36428571428571427,0.4827586206896552
pansexual,0.3670212765957447,0.42083333333333334,0.37777777777777777,0.42142857142857143,0.4224137931034483
straight,0.2925531914893617,0.35,0.3277777777777778,0.32142857142857145,0.4396551724137931
