,bisexual,gay,lesbian,pansexual,straight
bisexual,0.20212765957446807,0.20416666666666666,0.26666666666666666,0.18571428571428572,0.21551724137931033
gay,0.21808510638297873,0.26666666666666666,0.21666666666666667,0.2571428571428571,0.22413793103448276
lesbian,0.21808510638297873,0.22916666666666666,0.2388888888888889,0.20714285714285716,0.27586206896551724
pansexual,0.19148936170212766,0.22083333333333333,0.2,0.15,0.25862068965517243
straight,0.21808510638297873,0.25,0.26666666666666666,0.22857142857142856,0.25
