,TB_highSES,TB_lowSES,TB,BAmt_highSES,BAmt_lowSES,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0087412587412587,-0.0087412587412587,0.0087412587412587,0.0722610722610722,0.0722610722610722,0.0722610722610722,0.0,0.0032294094794094834,0.0390143737166324,0.921037296037296
bartender,0.0084498834498834,-0.0084498834498834,0.0084498834498834,0.0667249417249417,0.0667249417249417,0.0667249417249417,0.0002913752913753006,0.0,0.0371250371250371,0.9143356643356644
cashier,0.0064102564102564,-0.0064102564102564,0.0064102564102564,0.0693473193473193,0.0693473193473193,0.0693473193473193,0.0023310023310023006,0.0,0.0300661455201443,0.8997668997668997
chemical engineer,0.016025641025641,-0.016025641025641,0.016025641025641,0.0853729603729603,0.0853729603729603,0.0853729603729603,0.0072843822843823,0.0,0.053763440860215,0.8901515151515151
chemist,0.0064102564102564,-0.0064102564102564,0.0064102564102564,0.0897435897435897,0.0897435897435897,0.0897435897435897,0.0023310023310023006,0.0,0.0347513481126422,0.8828671328671329
construction worker,0.0119463869463869,-0.0119463869463869,0.0119463869463869,0.0643939393939393,0.0643939393939393,0.0643939393939393,0.003205128205128199,0.0,0.0462908011869436,0.9175407925407926
dentist,0.0087412587412587,-0.0087412587412587,0.0087412587412587,0.0763403263403263,0.0763403263403263,0.0763403263403263,0.0,0.0,0.0398809523809524,0.9026806526806528
farm worker,0.0119463869463869,-0.0119463869463869,0.0119463869463869,0.062062937062937,0.062062937062937,0.062062937062937,0.003205128205128199,0.0,0.0476761619190404,0.9096736596736597
janitor,0.0081585081585081,-0.0081585081585081,0.0081585081585081,0.0606060606060606,0.0606060606060606,0.0606060606060606,0.0005827505827505994,0.0,0.0399274047186932,0.9026806526806528
judge,0.0017482517482517,-0.0017482517482517,0.0017482517482517,0.0821678321678321,0.0821678321678321,0.0821678321678321,0.006993006993007001,0.0,0.027355623100304,0.8764568764568764
lawyer,0.0139860139860139,-0.0139860139860139,0.0139860139860139,0.1013986013986013,0.1013986013986013,0.1013986013986013,0.005244755244755199,0.0,0.0587511534912335,0.8458624708624709
line cook,0.0058275058275058,-0.0058275058275058,0.0058275058275058,0.0629370629370629,0.0629370629370629,0.0629370629370629,0.0029137529137529,0.0,0.0299940011997601,0.9085081585081584
optometrist,0.0081585081585081,-0.0081585081585081,0.0081585081585081,0.0798368298368298,0.0798368298368298,0.0798368298368298,0.0005827505827505994,0.0,0.0409321780699134,0.8953962703962703
parking attendant,0.004079254079254,-0.004079254079254,0.004079254079254,0.0617715617715617,0.0617715617715617,0.0617715617715617,0.0046620046620047,0.0,0.0290205562273278,0.902097902097902
pharmacist,0.0119463869463869,-0.0119463869463869,0.0119463869463869,0.0795454545454545,0.0795454545454545,0.0795454545454545,0.003205128205128199,0.0,0.0506290273089904,0.87004662004662
physician,0.0037878787878787,-0.0037878787878787,0.0037878787878787,0.0976107226107226,0.0976107226107226,0.0976107226107226,0.004953379953380001,0.0,0.0341854019094549,0.8484848484848485
physics teacher,0.0104895104895104,-0.0104895104895104,0.0104895104895104,0.0903263403263403,0.0903263403263403,0.0903263403263403,0.0017482517482516995,0.0,0.0429850746268656,0.8857808857808858
professor,0.0052447552447552,-0.0052447552447552,0.0052447552447552,0.0839160839160839,0.0839160839160839,0.0839160839160839,0.0034965034965035004,0.0,0.0308660473479172,0.8884032634032634
psychologist,0.004079254079254,-0.004079254079254,0.004079254079254,0.1404428904428904,0.1404428904428904,0.1404428904428904,0.0046620046620047,0.0,0.024687595245352,0.8155594405594405
receptionist,0.0096153846153846,-0.0096153846153846,0.0096153846153846,0.0649766899766899,0.0649766899766899,0.0649766899766899,0.0008741258741259,0.0,0.042278860569715,0.9067599067599068
sales clerk,0.0081585081585081,-0.0081585081585081,0.0081585081585081,0.0635198135198135,0.0635198135198135,0.0635198135198135,0.0005827505827505994,0.0,0.0380353399221324,0.9093822843822844
scientist,0.0046620046620046,-0.0046620046620046,0.0046620046620046,0.106060606060606,0.106060606060606,0.106060606060606,0.0040792540792541,0.0,0.0321017565112053,0.8560606060606061
server,0.0023310023310023,-0.0023310023310023,0.0023310023310023,0.0588578088578088,0.0588578088578088,0.0588578088578088,0.0064102564102564,0.0,0.0284848484848485,0.9026806526806528
taxi driver,0.0093240093240093,-0.0093240093240093,0.0093240093240093,0.0681818181818181,0.0681818181818181,0.0681818181818181,0.0005827505827505994,0.0,0.039833531510107,0.912004662004662
truck driver,0.0014568764568764,-0.0014568764568764,0.0014568764568764,0.0643939393939393,0.0643939393939393,0.0643939393939393,0.0072843822843823005,0.0,0.0231729055258467,0.9163752913752914
