,TB_highSES,TB_lowSES,TB,BAmt_highSES,BAmt_lowSES,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0061188811188811,-0.0026223776223776,0.00437062937062935,0.0375874125874125,0.0346736596736596,0.03613053613053605,0.0,0.004807692307692264,0.0390143737166324,0.921037296037296
bartender,0.0107808857808857,0.0023310023310023,0.0065559440559440005,0.0323426573426573,0.0343822843822843,0.0333624708624708,0.004807692307692251,0.0,0.0371250371250371,0.9143356643356644
cashier,0.0081585081585081,0.0017482517482517,0.0049533799533799,0.0372960372960372,0.032051282051282,0.034673659673659596,0.0032051282051281504,0.0,0.0300661455201443,0.8997668997668997
chemical engineer,0.0122377622377622,-0.0037878787878787,0.00801282051282045,0.0442890442890442,0.041083916083916,0.042686480186480094,0.0036421911421911,0.0,0.053763440860215,0.8901515151515151
chemist,0.0096153846153846,0.0032051282051282,0.0064102564102564,0.0474941724941724,0.0422494172494172,0.044871794871794796,0.00466200466200465,0.0,0.0347513481126422,0.8828671328671329
construction worker,0.0101981351981351,-0.0017482517482517,0.005973193473193399,0.030011655011655,0.0343822843822843,0.032196969696969654,0.0024766899766899496,0.0,0.0462908011869436,0.9175407925407926
dentist,0.0119463869463869,0.0032051282051282,0.00757575757575755,0.0393356643356643,0.037004662004662,0.038170163170163154,0.0058275058275058,0.0,0.0398809523809524,0.9026806526806528
farm worker,0.0087412587412587,-0.0032051282051282,0.00597319347319345,0.0297202797202797,0.0323426573426573,0.0310314685314685,0.0016025641025641001,0.0,0.0476761619190404,0.9096736596736597
janitor,0.009032634032634,0.0008741258741258,0.0049533799533799,0.0288461538461538,0.0317599067599067,0.03030303030303025,0.0032051282051281504,0.0,0.0399274047186932,0.9026806526806528
judge,0.0084498834498834,0.0067016317016317,0.00757575757575755,0.0416666666666666,0.0405011655011655,0.04108391608391605,0.0058275058275058,0.0,0.027355623100304,0.8764568764568764
lawyer,0.018065268065268,0.004079254079254,0.011072261072261001,0.0506993006993006,0.0506993006993006,0.0506993006993006,0.009324009324009251,0.0,0.0587511534912335,0.8458624708624709
line cook,0.0093240093240093,0.0034965034965034,0.006410256410256349,0.0308857808857808,0.032051282051282,0.0314685314685314,0.0046620046620045996,0.0,0.0299940011997601,0.9085081585081584
optometrist,0.0119463869463869,0.0037878787878787,0.0078671328671328,0.0422494172494172,0.0375874125874125,0.03991841491841485,0.00611888111888105,0.0,0.0409321780699134,0.8953962703962703
parking attendant,0.0046620046620046,0.0005827505827505,0.00262237762237755,0.0308857808857808,0.0308857808857808,0.0308857808857808,0.0023310023310022998,0.0,0.0290205562273278,0.902097902097902
pharmacist,0.0201048951048951,0.0081585081585081,0.0141317016317016,0.0422494172494172,0.0372960372960372,0.039772727272727196,0.012383449883449851,0.0,0.0506290273089904,0.87004662004662
physician,0.0116550116550116,0.0078671328671328,0.009761072261072201,0.0506993006993006,0.0469114219114219,0.04880536130536125,0.00801282051282045,0.0,0.0341854019094549,0.8484848484848485
physics teacher,0.0148601398601398,0.0043706293706293,0.00961538461538455,0.0457459207459207,0.0445804195804195,0.045163170163170105,0.007867132867132798,0.0,0.0429850746268656,0.8857808857808858
professor,0.0078671328671328,0.0026223776223776,0.0052447552447552,0.0469114219114219,0.037004662004662,0.04195804195804195,0.00349650349650345,0.0,0.0308660473479172,0.8884032634032634
psychologist,0.0125291375291375,0.0084498834498834,0.01048951048951045,0.0731351981351981,0.0673076923076923,0.0702214452214452,0.0087412587412587,0.0,0.024687595245352,0.8155594405594405
receptionist,0.0081585081585081,-0.0014568764568764,0.004807692307692251,0.0355477855477855,0.0294289044289044,0.03248834498834495,0.0016025641025641003,0.0,0.042278860569715,0.9067599067599068
sales clerk,0.0087412587412587,0.0005827505827505,0.0046620046620046,0.0332167832167832,0.0303030303030303,0.03175990675990675,0.00291375291375285,0.0,0.0380353399221324,0.9093822843822844
scientist,0.0075757575757575,0.0029137529137529,0.0052447552447552,0.0606060606060606,0.0454545454545454,0.053030303030303,0.0034965034965034497,0.0,0.0321017565112053,0.8560606060606061
server,0.0072843822843822,0.0049533799533799,0.0061188811188810505,0.0311771561771561,0.0276806526806526,0.02942890442890435,0.0043706293706293,0.0,0.0284848484848485,0.9026806526806528
taxi driver,0.0075757575757575,-0.0017482517482517,0.0046620046620045996,0.0332167832167832,0.0349650349650349,0.03409090909090905,0.0011655011655011499,0.0,0.039833531510107,0.912004662004662
truck driver,0.0023310023310023,0.0008741258741258,0.00160256410256405,0.0308857808857808,0.0335081585081585,0.03219696969696965,0.0036421911421910995,0.0,0.0231729055258467,0.9163752913752914
