,TB_highSES,TB_lowSES,TB,BAmt_highSES,BAmt_lowSES,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0043706293706293,0.0014568764568764,0.0029137529137528498,0.0364219114219114,0.0352564102564102,0.035839160839160805,0.0,0.003696824009323998,0.0266627600351596,0.9227855477855478
bartender,0.0069930069930069,-0.0014568764568764,0.00422494172494165,0.0355477855477855,0.0317599067599067,0.033653846153846104,0.0027680652680652004,0.0,0.035314891112419,0.9227855477855478
cashier,0.0072843822843822,0.0011655011655011,0.0042249417249416495,0.0358391608391608,0.0372960372960372,0.036567599067599,0.0016025641025641,0.0,0.0317979197622586,0.9073426573426572
chemical engineer,0.0113636363636363,-0.0017482517482517,0.006555944055944,0.0428321678321678,0.0472027972027972,0.0450174825174825,0.00509906759906755,0.0,0.0482352941176471,0.9006410256410257
chemist,0.0104895104895104,0.0005827505827505,0.00553613053613045,0.0442890442890442,0.0454545454545454,0.044871794871794796,0.0034965034965035,0.0,0.0430678466076697,0.8980186480186481
construction worker,0.0064102564102564,-0.0005827505827505,0.0034965034965034497,0.032051282051282,0.0326340326340326,0.0323426573426573,0.002039627039627,0.0,0.0347467608951708,0.9248251748251748
dentist,0.0113636363636363,0.0034965034965034,0.00743006993006985,0.0405011655011655,0.0367132867132867,0.0386072261072261,0.004516317016317,0.0,0.035682689472132,0.9108391608391608
farm worker,0.0061188811188811,-0.0011655011655011,0.0036421911421911,0.0329254079254079,0.0332167832167832,0.033071095571095555,0.00218531468531465,0.0,0.0392909896602657,0.9201631701631702
janitor,0.0116550116550116,-0.0043706293706293,0.00801282051282045,0.0314685314685314,0.0358391608391608,0.033653846153846104,0.0065559440559440005,0.0,0.0566706021251475,0.9198717948717948
judge,0.0078671328671328,0.0017482517482517,0.00480769230769225,0.0428321678321678,0.0407925407925407,0.04181235431235425,0.0018939393939394,0.0,0.0316606929510154,0.8918997668997669
lawyer,0.011072261072261,0.0058275058275058,0.0084498834498834,0.0553613053613053,0.053030303030303,0.05419580419580415,0.00553613053613055,0.0,0.0318547186662696,0.8703379953379954
line cook,0.0078671328671328,-0.0002913752913752,0.004079254079254,0.0346736596736596,0.0346736596736596,0.0346736596736596,0.00262237762237755,0.0,0.036470588235294,0.9213286713286714
optometrist,0.0099067599067599,0.0002913752913752,0.00509906759906755,0.046037296037296,0.0422494172494172,0.0441433566433566,0.0033508158508158995,0.0,0.039152193111569,0.9015151515151516
parking attendant,0.0072843822843822,-0.002039627039627,0.0046620046620045996,0.0375874125874125,0.0346736596736596,0.03613053613053605,0.00320512820512815,0.0,0.0393840687000295,0.9117132867132868
pharmacist,0.0087412587412587,0.0034965034965034,0.0061188811188810505,0.0419580419580419,0.0407925407925407,0.0413752913752913,0.0032051282051282002,0.0,0.030446349394029,0.902972027972028
physician,0.0131118881118881,0.0058275058275058,0.009469696969696951,0.0521561771561771,0.0454545454545454,0.04880536130536125,0.006555944055944099,0.0,0.0331557134399052,0.8866550116550117
physics teacher,0.0096153846153846,0.0008741258741258,0.0052447552447552,0.0434149184149184,0.0463286713286713,0.04487179487179485,0.0029137529137529504,0.0,0.0384615384615385,0.8951048951048951
professor,0.0064102564102564,0.0049533799533799,0.00568181818181815,0.0489510489510489,0.0451631701631701,0.0470571095571095,0.0027680652680653,0.0,0.0272028385570668,0.8913170163170163
psychologist,0.0107808857808857,0.0023310023310023,0.0065559440559440005,0.0655594405594405,0.0582750582750582,0.061917249417249354,0.0036421911421911503,0.0,0.0341145060812815,0.8583916083916084
receptionist,0.0078671328671328,-0.0017482517482517,0.00480769230769225,0.0364219114219114,0.0314685314685314,0.0339452214452214,0.0033508158508158002,0.0,0.0390532544378698,0.916958041958042
sales clerk,0.0072843822843822,0.0067016317016317,0.0069930069930069505,0.0387529137529137,0.0317599067599067,0.0352564102564102,0.004079254079254101,0.0,0.020870602265951,0.9067599067599068
scientist,0.0104895104895104,0.002039627039627,0.0062645687645687,0.0501165501165501,0.0463286713286713,0.0482226107226107,0.00335081585081585,0.0,0.0410714285714286,0.8825757575757576
server,0.0061188811188811,0.0055361305361305,0.0058275058275058,0.0346736596736596,0.0352564102564102,0.034965034965034905,0.00291375291375295,0.0,0.0270109824873849,0.9117132867132868
taxi driver,0.0081585081585081,-0.0029137529137529,0.0055361305361305005,0.0349650349650349,0.0326340326340326,0.03379953379953375,0.00407925407925405,0.0,0.0421207658321061,0.9216200466200466
truck driver,0.0119463869463869,-0.0049533799533799,0.0084498834498834,0.0335081585081585,0.0323426573426573,0.0329254079254079,0.00699300699300695,0.0,0.0537760799294739,0.9256993006993008
