,TB_highSES,TB_lowSES,TB,BAmt_highSES,BAmt_lowSES,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.1421911421911421,-0.0769230769230769,0.1095571095571095,0.4265734265734265,0.3956876456876457,0.4111305361305361,0.0,0.018896901709401694,0.0269751728451201,0.1777389277389277
bartender,0.1284965034965035,-0.0574009324009324,0.09294871794871795,0.3697552447552447,0.4251165501165501,0.39743589743589736,0.016608391608391553,0.0,0.0329626929152996,0.2051282051282051
cashier,0.1229603729603729,-0.0457459207459207,0.08435314685314681,0.3414918414918415,0.4041375291375291,0.3728146853146853,0.025203962703962694,0.0,0.0342483619652637,0.2543706293706294
chemical engineer,0.1398601398601398,-0.0603146853146853,0.10008741258741255,0.4271561771561771,0.3406177156177156,0.3838869463869463,0.009469696969696954,0.0,0.0342756202131202,0.2322261072261072
chemist,0.1287878787878787,-0.0527389277389277,0.09076340326340321,0.4627039627039627,0.3237179487179487,0.39321095571095566,0.018793706293706296,0.0,0.0359708676973251,0.2135780885780885
construction worker,0.1127622377622377,-0.0728438228438228,0.09280303030303025,0.3505244755244755,0.4708624708624708,0.41069347319347316,0.016754079254079242,0.0,0.0290475621456305,0.1786130536130536
dentist,0.129079254079254,-0.0655594405594405,0.09731934731934724,0.4291958041958042,0.3633449883449883,0.3962703962703963,0.012237762237762247,0.0,0.0344376430681494,0.2074592074592074
farm worker,0.1115967365967365,-0.0652680652680652,0.08843240093240085,0.3563519813519814,0.4283216783216783,0.3923368298368298,0.021124708624708652,0.0,0.0353669017280796,0.2153263403263403
janitor,0.1247086247086247,-0.0646853146853146,0.09469696969696965,0.3164335664335664,0.4242424242424242,0.3703379953379953,0.014860139860139843,0.0,0.0236480888589322,0.2593240093240093
judge,0.1235431235431235,-0.0364219114219114,0.07998251748251745,0.405011655011655,0.3248834498834498,0.3649475524475524,0.029574592074592048,0.0,0.0246283624351109,0.2701048951048951
lawyer,0.1191724941724941,-0.0492424242424242,0.08420745920745915,0.4175407925407925,0.3138111888111888,0.36567599067599066,0.025349650349650345,0.0,0.0244228044774493,0.2686480186480186
line cook,0.1232517482517482,-0.0675990675990676,0.0954254079254079,0.3458624708624708,0.4469696969696969,0.39641608391608385,0.014131701631701597,0.0,0.0255752312203924,0.2071678321678321
optometrist,0.1287878787878787,-0.0533216783216783,0.0910547785547785,0.4067599067599067,0.3441142191142191,0.3754370629370629,0.018502331002330997,0.0,0.026496156355606,0.2491258741258741
parking attendant,0.1156759906759906,-0.046037296037296,0.0808566433566433,0.3342074592074592,0.3939393939393939,0.36407342657342656,0.028700466200466197,0.0,0.0185696017154162,0.2718531468531469
pharmacist,0.1293706293706293,-0.0457459207459207,0.087558275058275,0.4219114219114219,0.3417832167832167,0.3818473193473193,0.0219988344988345,0.0,0.0485799121991464,0.2363053613053613
physician,0.1366550116550116,-0.0477855477855477,0.09222027972027964,0.4245337995337995,0.3374125874125874,0.38097319347319347,0.01733682983682985,0.0,0.0386961889380269,0.238053613053613
physics teacher,0.1334498834498834,-0.0451631701631701,0.08930652680652675,0.3898601398601398,0.3295454545454545,0.35970279720279713,0.02025058275058275,0.0,0.028186475971286,0.2805944055944055
professor,0.1302447552447552,-0.0539044289044289,0.09207459207459205,0.4472610722610722,0.3097319347319347,0.37849650349650343,0.017482517482517446,0.0,0.0318064288652524,0.243006993006993
psychologist,0.1031468531468531,-0.030011655011655,0.06657925407925405,0.3741258741258741,0.3202214452214452,0.34717365967365965,0.042977855477855445,0.0,0.0321770708965831,0.3056526806526806
receptionist,0.131993006993007,-0.0457459207459207,0.08886946386946386,0.3639277389277389,0.3779137529137529,0.37092074592074586,0.020687645687645643,0.0,0.0310951523526373,0.2581585081585081
sales clerk,0.1354895104895105,-0.0524475524475524,0.09396853146853144,0.3575174825174825,0.3991841491841492,0.37835081585081587,0.01558857808857805,0.0,0.027639999720838,0.2432983682983683
scientist,0.1395687645687645,-0.05506993006993,0.09731934731934724,0.4163752913752914,0.2905011655011655,0.3534382284382285,0.01223776223776225,0.0,0.0258483080332581,0.2931235431235431
server,0.1337412587412587,-0.0617715617715617,0.0977564102564102,0.3511072261072261,0.4061771561771561,0.3786421911421911,0.0118006993006993,0.0,0.0291438367205053,0.2427156177156177
taxi driver,0.1296620046620046,-0.067016317016317,0.09833916083916079,0.3767482517482518,0.4178321678321678,0.3972902097902098,0.011217948717948706,0.0,0.0251464374135182,0.2054195804195804
truck driver,0.1252913752913753,-0.0725524475524475,0.0989219114219114,0.3566433566433566,0.4507575757575757,0.4037004662004662,0.010635198135198101,0.0,0.0308683749543964,0.1925990675990675
