,TB_highSES,TB_lowSES,TB,BAmt_highSES,BAmt_lowSES,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0072843822843822,0.0014568764568764,0.0043706293706293,0.0393356643356643,0.037004662004662,0.038170163170163154,0.0,0.005220473970473989,0.0328060925600468,0.9184149184149184
bartender,0.0101981351981351,0.0002913752913752,0.0052447552447551496,0.048076923076923,0.0457459207459207,0.04691142191142185,0.0020396270396270495,0.0,0.0414691943127962,0.8898601398601399
cashier,0.0134032634032634,-0.0005827505827505,0.0069930069930069505,0.0425407925407925,0.0349650349650349,0.038752913752913704,0.00407925407925405,0.0,0.0459321525067546,0.8930652680652681
chemical engineer,0.0113636363636363,0.0023310023310023,0.0068473193473193,0.0702214452214452,0.0611888111888111,0.06570512820512815,0.00247668997669,0.0,0.0446428571428572,0.8476107226107226
chemist,0.0131118881118881,0.002039627039627,0.00757575757575755,0.069055944055944,0.0562354312354312,0.06264568764568759,0.00320512820512825,0.0,0.0457399103139013,0.8493589743589743
construction worker,0.0139860139860139,0.0049533799533799,0.009469696969696899,0.039044289044289,0.041083916083916,0.0400641025641025,0.0050990675990676,0.0,0.0353640416047549,0.9003496503496503
dentist,0.0201048951048951,0.0093240093240093,0.0147144522144522,0.0562354312354312,0.0518648018648018,0.0540501165501165,0.0103438228438229,0.0,0.043452202577165,0.8642191142191142
farm worker,0.0096153846153846,-0.0023310023310023,0.0059731934731934505,0.0393356643356643,0.0372960372960372,0.03831585081585075,0.0030594405594405504,0.0,0.0450721153846154,0.8930652680652681
janitor,0.0072843822843822,0.0029137529137529,0.00509906759906755,0.0387529137529137,0.0419580419580419,0.0403554778554778,0.0007284382284382501,0.0,0.0319277108433735,0.8866550116550117
judge,0.016025641025641,0.0128205128205128,0.0144230769230769,0.0655594405594405,0.0646853146853146,0.06512237762237755,0.010052447552447599,0.0,0.0337423312883435,0.8196386946386947
lawyer,0.0189393939393939,0.0119463869463869,0.015442890442890399,0.0743006993006993,0.0649766899766899,0.0696386946386946,0.011072261072261098,0.0,0.0333940497874925,0.8205128205128205
line cook,0.0099067599067599,0.0046620046620046,0.007284382284382249,0.0431235431235431,0.0454545454545454,0.044289044289044247,0.00291375291375295,0.0,0.032258064516129,0.8869463869463869
optometrist,0.0136946386946386,0.0072843822843822,0.0104895104895104,0.0626456876456876,0.0597319347319347,0.06118881118881116,0.006118881118881101,0.0,0.0352870813397128,0.8519813519813519
parking attendant,0.0096153846153846,0.0061188811188811,0.00786713286713285,0.0399184149184149,0.0405011655011655,0.040209790209790194,0.0034965034965035503,0.0,0.0255025502550254,0.8907342657342657
pharmacist,0.0253496503496503,0.0029137529137529,0.0141317016317016,0.0661421911421911,0.0606060606060606,0.06337412587412584,0.0097610722610723,0.0,0.0636116973168525,0.8397435897435898
physician,0.0233100233100233,0.0084498834498834,0.01587995337995335,0.0658508158508158,0.0626456876456876,0.0642482517482517,0.01150932400932405,0.0,0.0507859733978235,0.8353729603729604
physics teacher,0.0139860139860139,0.0075757575757575,0.0107808857808857,0.0641025641025641,0.0641025641025641,0.0641025641025641,0.0064102564102564,0.0,0.0391802290536467,0.8385780885780886
professor,0.0113636363636363,0.0026223776223776,0.00699300699300695,0.0626456876456876,0.0579836829836829,0.06031468531468526,0.00262237762237765,0.0,0.0420168067226891,0.8502331002331003
psychologist,0.0224358974358974,0.0096153846153846,0.016025641025641,0.1011072261072261,0.0929487179487179,0.097027972027972,0.011655011655011701,0.0,0.0463414634146341,0.7616550116550117
receptionist,0.0122377622377622,0.0023310023310023,0.00728438228438225,0.0407925407925407,0.0384615384615384,0.03962703962703955,0.00291375291375295,0.0,0.0419161676646706,0.8939393939393939
sales clerk,0.0116550116550116,0.0037878787878787,0.00772144522144515,0.0466200466200466,0.0399184149184149,0.043269230769230754,0.00335081585081585,0.0,0.0365269461077844,0.8866550116550117
scientist,0.0113636363636363,0.0061188811188811,0.0087412587412587,0.083041958041958,0.0655594405594405,0.07430069930069925,0.0043706293706294,0.0,0.0365669386521607,0.8155594405594405
server,0.0125291375291375,0.0052447552447552,0.00888694638694635,0.0399184149184149,0.0367132867132867,0.0383158508158508,0.004516317016317051,0.0,0.0384846662657847,0.8924825174825175
taxi driver,0.0058275058275058,0.0,0.0029137529137529,0.0477855477855477,0.0483682983682983,0.048076923076923,0.0014568764568763997,0.0,0.0316474415853298,0.888986013986014
truck driver,0.0107808857808857,0.002039627039627,0.00641025641025635,0.0428321678321678,0.0422494172494172,0.0425407925407925,0.0020396270396270504,0.0,0.038231780167264,0.8904428904428905
