,TB_highSES,TB_lowSES,TB,BAmt_highSES,BAmt_lowSES,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.2191142191142191,-0.2191142191142191,0.2191142191142191,0.8222610722610723,0.8222610722610723,0.8222610722610723,0.0,0.037793803418803444,0.0269751728451201,0.1777389277389277
bartender,0.1858974358974359,-0.1858974358974359,0.1858974358974359,0.7948717948717948,0.7948717948717948,0.7948717948717948,0.0332167832167832,0.0,0.0329626929152996,0.2051282051282051
cashier,0.1687062937062937,-0.1687062937062937,0.1687062937062937,0.7456293706293706,0.7456293706293706,0.7456293706293706,0.05040792540792541,0.0,0.0342483619652637,0.2543706293706294
chemical engineer,0.2001748251748251,-0.2001748251748251,0.2001748251748251,0.7677738927738927,0.7677738927738927,0.7677738927738927,0.018939393939394006,0.0,0.0342756202131202,0.2322261072261072
chemist,0.1815268065268065,-0.1815268065268065,0.1815268065268065,0.7864219114219114,0.7864219114219114,0.7864219114219114,0.037587412587412605,0.0,0.0359708676973251,0.2135780885780885
construction worker,0.1856060606060606,-0.1856060606060606,0.1856060606060606,0.8213869463869464,0.8213869463869464,0.8213869463869464,0.0335081585081585,0.0,0.0290475621456305,0.1786130536130536
dentist,0.1946386946386946,-0.1946386946386946,0.1946386946386946,0.7925407925407926,0.7925407925407926,0.7925407925407926,0.024475524475524507,0.0,0.0344376430681494,0.2074592074592074
farm worker,0.1768648018648018,-0.1768648018648018,0.1768648018648018,0.7846736596736597,0.7846736596736597,0.7846736596736597,0.042249417249417304,0.0,0.0353669017280796,0.2153263403263403
janitor,0.1893939393939394,-0.1893939393939394,0.1893939393939394,0.7406759906759907,0.7406759906759907,0.7406759906759907,0.029720279720279713,0.0,0.0236480888589322,0.2593240093240093
judge,0.1599650349650349,-0.1599650349650349,0.1599650349650349,0.7298951048951049,0.7298951048951049,0.7298951048951049,0.059149184149184214,0.0,0.0246283624351109,0.2701048951048951
lawyer,0.1684149184149184,-0.1684149184149184,0.1684149184149184,0.7313519813519813,0.7313519813519813,0.7313519813519813,0.0506993006993007,0.0,0.0244228044774493,0.2686480186480186
line cook,0.1908508158508158,-0.1908508158508158,0.1908508158508158,0.7928321678321678,0.7928321678321678,0.7928321678321678,0.02826340326340329,0.0,0.0255752312203924,0.2071678321678321
optometrist,0.1821095571095571,-0.1821095571095571,0.1821095571095571,0.7508741258741258,0.7508741258741258,0.7508741258741258,0.037004662004662014,0.0,0.026496156355606,0.2491258741258741
parking attendant,0.1617132867132867,-0.1617132867132867,0.1617132867132867,0.7281468531468531,0.7281468531468531,0.7281468531468531,0.057400932400932414,0.0,0.0185696017154162,0.2718531468531469
pharmacist,0.1751165501165501,-0.1751165501165501,0.1751165501165501,0.7636946386946387,0.7636946386946387,0.7636946386946387,0.04399766899766899,0.0,0.0485799121991464,0.2363053613053613
physician,0.1844405594405594,-0.1844405594405594,0.1844405594405594,0.7619463869463869,0.7619463869463869,0.7619463869463869,0.03467365967365971,0.0,0.0386961889380269,0.238053613053613
physics teacher,0.1786130536130536,-0.1786130536130536,0.1786130536130536,0.7194055944055944,0.7194055944055944,0.7194055944055944,0.040501165501165504,0.0,0.028186475971286,0.2805944055944055
professor,0.1841491841491841,-0.1841491841491841,0.1841491841491841,0.756993006993007,0.756993006993007,0.756993006993007,0.034965034965035,0.0,0.0318064288652524,0.243006993006993
psychologist,0.1331585081585081,-0.1331585081585081,0.1331585081585081,0.6943473193473193,0.6943473193473193,0.6943473193473193,0.085955710955711,0.0,0.0321770708965831,0.3056526806526806
receptionist,0.1777389277389277,-0.1777389277389277,0.1777389277389277,0.7418414918414918,0.7418414918414918,0.7418414918414918,0.04137529137529142,0.0,0.0310951523526373,0.2581585081585081
sales clerk,0.1879370629370629,-0.1879370629370629,0.1879370629370629,0.7567016317016317,0.7567016317016317,0.7567016317016317,0.031177156177156218,0.0,0.027639999720838,0.2432983682983683
scientist,0.1946386946386946,-0.1946386946386946,0.1946386946386946,0.7068764568764568,0.7068764568764568,0.7068764568764568,0.024475524475524507,0.0,0.0258483080332581,0.2931235431235431
server,0.1955128205128205,-0.1955128205128205,0.1955128205128205,0.7572843822843823,0.7572843822843823,0.7572843822843823,0.023601398601398593,0.0,0.0291438367205053,0.2427156177156177
taxi driver,0.1966783216783216,-0.1966783216783216,0.1966783216783216,0.7945804195804196,0.7945804195804196,0.7945804195804196,0.022435897435897495,0.0,0.0251464374135182,0.2054195804195804
truck driver,0.1978438228438228,-0.1978438228438228,0.1978438228438228,0.8074009324009324,0.8074009324009324,0.8074009324009324,0.021270396270396313,0.0,0.0308683749543964,0.1925990675990675
