,TB_highSES,TB_lowSES,TB,BAmt_highSES,BAmt_lowSES,BAmt,PB_p,PB,BS_a,Acc_a
Baseline,0.1494755244755244,-0.0824592074592074,0.1159673659673659,0.4344405594405594,0.3924825174825175,0.41346153846153844,0.0,0.017622134809634787,0.0220480515675358,0.173076923076923
bartender,0.122086247086247,-0.05506993006993,0.0885780885780885,0.3802447552447552,0.4256993006993007,0.4029720279720279,0.027389277389277395,0.0,0.0284618265783656,0.194055944055944
cashier,0.1386946386946387,-0.0591491841491841,0.0989219114219114,0.349067599067599,0.407051282051282,0.3780594405594405,0.017045454545454503,0.0,0.0240430075125469,0.2438811188811188
chemical engineer,0.1384032634032634,-0.0684731934731934,0.10343822843822839,0.4624125874125874,0.3499417249417249,0.4061771561771561,0.0125291375291375,0.0,0.0391841491841492,0.1876456876456876
chemist,0.1433566433566433,-0.074009324009324,0.10868298368298365,0.4784382284382284,0.3403263403263403,0.40938228438228436,0.007284382284382246,0.0,0.0352624268553472,0.1812354312354312
construction worker,0.1223776223776223,-0.0748834498834498,0.09863053613053605,0.3712121212121212,0.4519230769230769,0.4115675990675991,0.017336829836829847,0.0,0.0286012819140027,0.1768648018648018
dentist,0.1293706293706293,-0.0713869463869463,0.10037878787878779,0.4498834498834498,0.3633449883449883,0.406614219114219,0.015588578088578102,0.0,0.0290181778312122,0.1867715617715617
farm worker,0.1133449883449883,-0.0576923076923076,0.08551864801864795,0.3569347319347319,0.4347319347319347,0.3958333333333333,0.03044871794871795,0.0,0.031105366814377,0.2083333333333333
janitor,0.131993006993007,-0.0658508158508158,0.0989219114219114,0.3394522144522144,0.4160839160839161,0.3777680652680653,0.017045454545454496,0.0,0.0428166874447865,0.2444638694638694
judge,0.1372377622377622,-0.0763403263403263,0.10678904428904426,0.4460955710955711,0.3624708624708624,0.40428321678321677,0.009178321678321645,0.0,0.0255997735836445,0.1914335664335664
lawyer,0.1215034965034965,-0.0617715617715617,0.0916375291375291,0.4256993006993007,0.3432400932400932,0.3844696969696969,0.0243298368298368,0.0,0.0244943480653512,0.231060606060606
line cook,0.1209207459207459,-0.0576923076923076,0.08930652680652676,0.3738344988344988,0.4388111888111888,0.4063228438228438,0.026660839160839146,0.0,0.0296376662553132,0.1873543123543123
optometrist,0.1407342657342657,-0.074009324009324,0.10737179487179485,0.4425990675990676,0.3461538461538461,0.39437645687645684,0.008595571095571047,0.0,0.0308814063965668,0.2112470862470862
parking attendant,0.1255827505827506,-0.0407925407925407,0.08318764568764564,0.3551864801864802,0.3892773892773892,0.3722319347319347,0.03277972027972025,0.0,0.0293200161796548,0.2555361305361305
pharmacist,0.1486013986013986,-0.0844988344988345,0.11655011655011654,0.4417249417249417,0.3758741258741259,0.4087995337995338,0.0014568764568764492,0.0,0.0248929068763535,0.1824009324009324
physician,0.1486013986013986,-0.0821678321678321,0.11538461538461535,0.4557109557109557,0.3613053613053613,0.40850815850815847,0.0005827505827505491,0.0,0.0270887588827197,0.1829836829836829
physics teacher,0.1317016317016317,-0.0556526806526806,0.09367715617715616,0.4306526806526806,0.3429487179487179,0.38680069930069927,0.022290209790209743,0.0,0.0297538999462077,0.2263986013986014
professor,0.134032634032634,-0.0824592074592074,0.1082459207459207,0.4568764568764569,0.3516899766899767,0.40428321678321677,0.007721445221445203,0.0,0.021995302154971,0.1914335664335664
psychologist,0.1081002331002331,-0.0509906759906759,0.0795454545454545,0.4023892773892774,0.3685897435897436,0.3854895104895105,0.036421911421911396,0.0,0.0263015684997292,0.229020979020979
receptionist,0.1544289044289044,-0.0626456876456876,0.108537296037296,0.3846153846153846,0.3784965034965035,0.38155594405594406,0.012383449883449894,0.0,0.0298020027309968,0.2368881118881119
sales clerk,0.1381118881118881,-0.0571095571095571,0.0976107226107226,0.3799533799533799,0.391025641025641,0.38548951048951047,0.0183566433566433,0.0,0.0160907965022454,0.229020979020979
scientist,0.1555944055944056,-0.0614801864801864,0.108537296037296,0.4522144522144522,0.3184731934731934,0.38534382284382285,0.013548951048951104,0.0,0.0316532425907426,0.2293123543123543
server,0.145979020979021,-0.05506993006993,0.10052447552447549,0.3790792540792541,0.3854895104895104,0.3822843822843822,0.015442890442890402,0.0,0.0206517535101684,0.2354312354312354
taxi driver,0.1395687645687645,-0.0708041958041958,0.10518648018648014,0.3924825174825175,0.4058857808857808,0.39918414918414913,0.010780885780885756,0.0,0.0336278841433481,0.2016317016317016
truck driver,0.1078088578088578,-0.0486596736596736,0.0782342657342657,0.3653846153846153,0.4391025641025641,0.4022435897435897,0.0377331002331002,0.0,0.0432621668663396,0.1955128205128205
