Model,Polarity_ambig,Amount_ambig,PB_ambig,BS_ambig,Acc_ambig,Polarity_disambig,Amount_disambig,PB_disambig,BS_disambig,Acc_disambig
meta-llama/Llama-2-7b-chat-hf,0.04272051119612091,0.5620261310505212,0.006112435802679703,0.0869183829138062,0.405,0.01848616386260227,0.3486694152523198,0.3719162695833743,0.1212814645308923,0.2833333333333333
meta-llama/Llama-2-13b-chat-hf,0.02795975366097312,0.45293387845217115,0.004032897522531664,0.0600862745098039,0.4833333333333333,0.05924128254926665,0.24514983287994294,0.7358073023266292,0.1105882352941176,0.4566666666666666
meta-llama/Llama-2-70b-chat-hf,0.0681552018442262,0.4959620291632486,0.008030417346880758,0.0247540983606557,0.7616666666666667,0.02554167521120505,0.1553647528999747,0.251422771725673,0.0491803278688525,0.4966666666666666
gpt-3.5-turbo-0613,0.06786672541550583,0.2962050239733166,0.0062123674428552446,0.027743569385404,0.8416666666666666,0.02865669154693537,0.08572283001551285,0.14210162730367834,0.0938739006946511,0.7046666666666667
gpt-4-1106-preview,0.04561164783725756,0.0535199996480484,0.0009112758176782568,0.0033744010951403,0.7933333333333333,0.01818457964799424,0.01818457964799424,0.045710576686186374,0.0595482546201231,0.9433333333333334
