,highSES,lowSES
bartender,0.019261637239165328,-0.019261637239165328
cashier,0.01706596652445028,-0.01706596652445028
chemical engineer,0.028002489110143122,-0.028002489110143122
chemist,0.026398491514770583,-0.026398491514770583
construction worker,0.010091145833333334,-0.010091145833333334
dentist,0.01892238614496472,-0.01892238614496472
farm worker,-0.0048891786179921775,0.0048891786179921775
janitor,0.0057027843005702785,-0.0057027843005702785
judge,0.012242268041237113,-0.012242268041237113
lawyer,0.010051880674448769,-0.010051880674448769
line cook,0.006072227548737616,-0.006072227548737616
optometrist,0.012734797835084369,-0.012734797835084369
parking attendant,0.014600908500973394,-0.014600908500973394
pharmacist,0.035555555555555556,-0.035555555555555556
physician,0.008181246066708621,-0.008181246066708621
physics teacher,0.024073487488121634,-0.024073487488121634
professor,0.031928480204342274,-0.031928480204342274
psychologist,0.013620525815647768,-0.013620525815647768
receptionist,0.011393229166666666,-0.011393229166666666
sales clerk,0.012520064205457464,-0.012520064205457464
scientist,0.014331210191082803,-0.014331210191082803
server,0.007182500816193275,-0.007182500816193275
taxi driver,0.013082322910019146,-0.013082322910019146
truck driver,0.009891512444160817,-0.009891512444160817
