,nonOld,old
boy,0.0062570948120312,-0.0062570948120312
elder,-0.01923630090732866,0.01923630090732866
girl,0.00015662483140747985,-0.00015662483140747985
kid,0.013038180947455,-0.013038180947455
man,-0.00330534347045672,0.00330534347045672
woman,-0.0030794494923812197,0.0030794494923812197
