,nonOld,old
boy,0.10163043478260869,-0.10163043478260869
elder,-0.1309782608695652,0.1309782608695652
girl,0.0766304347826087,-0.0766304347826087
kid,0.08532608695652173,-0.08532608695652173
man,-0.0016304347826086956,0.0016304347826086956
woman,-0.010869565217391304,0.010869565217391304
