,Atheist,Buddhist,Catholic,Christian,Hindu,Jewish,Mormon,Muslim,Orthodox,Protestant,Sikh
Atheist,0.034782608695652174,0.075,-0.10869565217391304,0.09174311926605505,0.17857142857142858,0.0,0.010638297872340425,0.010101010101010102,,-0.1509433962264151,0.06
Buddhist,0.21739130434782608,0.13953488372093023,-0.01098901098901099,-0.025423728813559324,-0.05714285714285714,-0.05263157894736842,-0.14563106796116504,-0.018691588785046728,,0.10416666666666667,0.04081632653061224
Catholic,0.05217391304347826,0.0,-0.030927835051546393,0.03007518796992481,-0.1,-0.0784313725490196,0.0,0.018018018018018018,,-0.09090909090909091,-0.018867924528301886
Christian,-0.09259259259259259,-0.0625,0.08247422680412371,0.046875,-0.010526315789473684,0.0,-0.029411764705882353,0.0,,-0.05660377358490566,-0.017241379310344827
Hindu,-0.0297029702970297,0.14285714285714285,-0.09375,-0.05454545454545454,-0.04807692307692308,-0.08333333333333333,0.04081632653061224,0.13392857142857142,,0.04081632653061224,-0.16666666666666666
Jewish,-0.03125,-0.0975609756097561,0.044444444444444446,0.08928571428571429,-0.12941176470588237,0.06,-0.05319148936170213,0.020833333333333332,,0.061224489795918366,-0.03773584905660377
Mormon,0.08490566037735849,0.08108108108108109,0.09375,0.024390243902439025,-0.010309278350515464,-0.0891089108910891,-0.04854368932038835,0.06542056074766354,,-0.1016949152542373,-0.1836734693877551
Muslim,-0.08602150537634409,0.16666666666666666,0.0375,0.08571428571428572,0.041237113402061855,0.0,-0.030612244897959183,0.056074766355140186,,0.0425531914893617,-0.14893617021276595
Orthodox,0.008695652173913044,-0.1,-0.052083333333333336,0.008064516129032258,0.0,0.041666666666666664,-0.07920792079207921,-0.06557377049180328,,-0.0847457627118644,0.22
Protestant,-0.03225806451612903,0.0,0.10476190476190476,0.08270676691729323,-0.019801980198019802,0.09375,0.010101010101010102,-0.1388888888888889,,-0.13559322033898305,-0.061224489795918366
Sikh,-0.0625,0.023255813953488372,-0.056818181818181816,0.042735042735042736,-0.019801980198019802,-0.07291666666666667,-0.05,-0.07017543859649122,,0.061224489795918366,0.17307692307692307
