Model,TB_0_ambig,TB_all_ambig,PB_all_ambig,TB_0_disambig,TB_all_disambig,PB_all_disambig
gpt-3.5-turbo-0613,1.1915643096740651,1.383244159757463,0.9930222825954533,0.45811161061161,0.4144435867163132,0.21696933621933606
gpt-4-1106-preview,0.6974593495934955,0.7783946652017604,0.13047959154666466,0.2689498509620458,0.2581405506294638,0.05993496341057296
meta-llama/Llama-2-70b-chat-hf,0.937498612498612,1.534460753584922,1.2434424044789898,0.4136237407578866,0.4797593820321088,0.40720305778232574
