Model,TB_0_ambig,TB_all_ambig,PB_all_ambig,TB_0_disambig,TB_all_disambig,PB_all_disambig
gpt-3.5-turbo-0613,0.6786672541550582,0.7751964923472676,0.6212367442855244,0.2865669154693537,0.2452900603953812,0.14209149725613118
gpt-4-1106-preview,0.4561164783725756,0.514782581301428,0.09112758176782568,0.1818457964799424,0.1732567506403423,0.045710576686186374
meta-llama/Llama-2-70b-chat-hf,0.681552018442262,0.9422337732481852,0.8030417346880758,0.2527504000064972,0.29482397991267123,0.244448244844586
