Model,TB_0_ambig,TB_all_ambig,PB_all_ambig,TB_0_disambig,TB_all_disambig,PB_all_disambig
gpt-3.5-turbo-0613,0.6035105071080673,0.7055349079351289,0.41528682564048414,0.1889931003955385,0.1927321957421728,0.10048080374909621
gpt-4-1106-preview,0.2564943863724347,0.2773861885835274,0.04238231280914202,0.087104054482103,0.0848837999891212,0.014224386724386643
meta-llama/Llama-2-70b-chat-hf,0.3169222038124474,0.6961326275350662,0.5235797603480529,0.1747622296402779,0.21343408377776393,0.2004032958911004
