Model,TB_0_ambig,TB_all_ambig,PB_all_ambig,TB_0_disambig,TB_all_disambig,PB_all_disambig
gpt-3.5-turbo-0613,1.2390563992238843,1.2971559928263583,0.8485002690110092,0.8303336199747959,1.1376625313365096,0.5978189212514445
gpt-4-1106-preview,0.5131031746031741,0.7075796503535383,0.22374506789009502,1.957070707070707,2.7834898636716816,1.6117277389277387
meta-llama/Llama-2-70b-chat-hf,0.9819834821353528,1.5953609123643455,1.2663794281784666,0.731329773893828,0.8510870832561426,0.7338627500908685
