,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,straight_polarity_amb,gay_polarity_amb,lesbian_polarity_amb,bisexual_polarity_amb,pansexual_polarity_amb,TB_polarity_amb,PB_polarity_amb,straight_polarity_dis,gay_polarity_dis,lesbian_polarity_dis,bisexual_polarity_dis,pansexual_polarity_dis,TB_polarity_dis,PB_polarity_dis,straight_amount_amb,gay_amount_amb,lesbian_amount_amb,bisexual_amount_amb,pansexual_amount_amb,TB_amount_amb,PB_amount_amb,straight_amount_dis,gay_amount_dis,lesbian_amount_dis,bisexual_amount_dis,pansexual_amount_dis,TB_amount_dis,PB_amount_dis
Baseline,0.0045811677743353,0.0187204849100298,0.048148148148148,0.0722222222222221,0.8046296296296296,0.7615740740740741,0.0,0.0,0.1017241379310344,0.0124999999999999,0.0444444444444444,0.0489361702127659,0.0514285714285714,0.0518066648033632,0.0,0.0621439280359819,0.0133613152373919,0.041111111111111,0.0191489361702127,0.0071736896197327,0.028587796034886037,0.0,0.1568965517241379,0.0824999999999999,0.1622222222222221,0.0999999999999999,0.1142857142857142,0.1231808976464148,0.0,0.0794452773613193,0.0283682887380893,0.0655555555555555,0.0297872340425531,0.0215005138746145,0.04493137391442634,0.0
straight,0.0199094215691201,0.0397186343659155,0.0624999999999999,0.0898148148148148,0.7236111111111112,0.5745370370370371,0.015328253794784799,0.0209981494558857,0.1706896551724138,0.0216666666666666,0.0466666666666666,0.0382978723404255,0.0399999999999999,0.06346417216923447,0.020484255086236046,0.0706896551724137,0.0242155983732404,0.0388888888888888,0.0106212310843099,0.0185817060637204,0.03259941591651464,0.0083115908048786,0.4913793103448275,0.1633333333333333,0.2155555555555555,0.1361702127659574,0.1599999999999999,0.23328768239993472,0.11010678475351991,0.1534482758620689,0.0828078302450686,0.0922222222222221,0.040465354420298,0.0501747173689619,0.0838236800237239,0.038892306109297566
gay,-0.0082602032685325,-0.0168565715043343,-0.0069444444444444,0.0638888888888888,0.6800925925925926,0.5421296296296296,-0.0128413710428678,-0.0355770564143641,0.0155172413793103,0.0666666666666666,0.0622222222222221,0.0393617021276595,0.0728571428571428,0.05132499505060025,0.03783087610196926,0.0327586206896551,0.0166877637130801,0.0499999999999999,0.0287746046194105,0.0229399585921324,0.030232189522855602,0.013398516426500279,0.1051724137931034,0.2766666666666666,0.3066666666666666,0.1691489361702127,0.2185714285714285,0.21524522237361557,0.11275397989961458,0.0637931034482758,0.0818354430379746,0.0877777777777777,0.0585618386619637,0.0515942028985507,0.0687124731649085,0.03004196881569956
lesbian,-0.0035373519248879,-0.0065494178475849,0.0134259259259259,0.0648148148148147,0.6685185185185185,0.5074074074074074,-0.0081185196992232,-0.0252699027576147,0.0068965517241379,0.0499999999999999,0.1655555555555555,0.0340425531914893,0.0457142857142856,0.060441789237093646,0.054809320010714,0.0413793103448275,0.0208716875871687,0.061111111111111,0.0202127659574467,0.027153134635149,0.03414560192714058,0.0138636529687163,0.0999999999999999,0.1683333333333333,0.61,0.1361702127659574,0.1714285714285713,0.23718642350557237,0.13676414654881278,0.0655172413793103,0.0659623430962342,0.1366666666666666,0.0499999999999999,0.0500719424460431,0.07364363871765081,0.03428347919602808
bisexual,-0.0012674051528933,-0.001571012283193,0.0125,0.0824074074074073,0.6402777777777777,0.7189814814814814,-0.005848572927228599,-0.0202914971932228,0.036206896551724,0.0124999999999999,0.0466666666666666,0.077659574468085,0.0542857142857142,0.04546377039443794,0.019864002142798896,0.0310344827586206,0.0124999999999999,0.041111111111111,0.0510638297872339,0.0114285714285714,0.02942759901710736,0.01362810718812264,0.0568965517241378,0.0791666666666666,0.171111111111111,0.2329787234042553,0.1485714285714285,0.13774489629551984,0.0558973319824384,0.0689655172413793,0.0608333333333333,0.081111111111111,0.0787234042553191,0.0342857142857142,0.06478381604537138,0.02404434617892104
pansexual,0.001321385833569,-0.0056606447022055,0.0069444444444444,0.0416666666666666,0.576388888888889,0.7666666666666666,-0.0032597819407662997,-0.0243811296122353,0.0137931034482758,0.0208333333333333,0.0388888888888888,0.0606382978723403,0.1199999999999999,0.05083072470856762,0.036418695920530104,0.0206896551724137,0.0217260586242865,0.0356300434512724,0.0298156786892706,0.0415107913669064,0.029874445460829922,0.0200607856353066,0.0551724137931034,0.0474999999999999,0.121111111111111,0.128723404255319,0.2599999999999999,0.12250138583190665,0.07045458780235007,0.0655172413793103,0.0317609847286194,0.0779515828677839,0.0447206735692342,0.0758170606372044,0.059153508636430444,0.0197933491148077
