,African,African American,Alaskan,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
African,0.16,0.1576923076923077,,0.15996168582375478,0.14147286821705427,0.1701388888888889,0.15625,0.10869565217391304,0.10975609756097561,0.15476190476190477,0.17687074829931973,0.15178571428571427,0.08333333333333333,0.11904761904761904,0.11764705882352941,0.15159574468085107
African American,0.19,0.16923076923076924,,0.1781609195402299,0.14728682170542637,0.16377314814814814,0.09375,0.16304347826086957,0.08536585365853659,0.16666666666666666,0.16751700680272108,0.13392857142857142,0.11666666666666667,0.15476190476190477,0.16176470588235295,0.1449468085106383
Alaskan,0.17,0.15,,0.19061302681992337,0.14728682170542637,0.16493055555555555,0.21875,0.10869565217391304,0.12804878048780488,0.13095238095238096,0.1641156462585034,0.1875,0.175,0.15476190476190477,0.1323529411764706,0.13031914893617022
Arab,0.11,0.15,,0.1867816091954023,0.14244186046511628,0.15335648148148148,0.140625,0.10869565217391304,0.14634146341463414,0.13095238095238096,0.1717687074829932,0.15178571428571427,0.15,0.17857142857142858,0.11764705882352941,0.1502659574468085
Asian,0.14,0.12692307692307692,,0.15708812260536398,0.1618217054263566,0.16377314814814814,0.078125,0.14130434782608695,0.13414634146341464,0.13095238095238096,0.16241496598639457,0.13392857142857142,0.14166666666666666,0.13095238095238096,0.08823529411764706,0.1422872340425532
Black,0.1,0.1576923076923077,,0.1743295019157088,0.14728682170542637,0.16087962962962962,0.125,0.13043478260869565,0.12195121951219512,0.14285714285714285,0.17431972789115646,0.15178571428571427,0.13333333333333333,0.11904761904761904,0.1323529411764706,0.13430851063829788
Caucasian,0.17,0.15,,0.17624521072796934,0.1695736434108527,0.15162037037037038,0.125,0.14130434782608695,0.11585365853658537,0.15476190476190477,0.18877551020408162,0.13392857142857142,0.09166666666666666,0.16666666666666666,0.16176470588235295,0.14361702127659576
European,0.15,0.16153846153846155,,0.1752873563218391,0.14728682170542637,0.15856481481481483,0.1875,0.15217391304347827,0.11585365853658537,0.08333333333333333,0.16666666666666666,0.11607142857142858,0.10833333333333334,0.15476190476190477,0.16176470588235295,0.15159574468085107
Hispanic,0.14,0.11538461538461539,,0.16762452107279693,0.16085271317829458,0.1574074074074074,0.109375,0.11956521739130435,0.1524390243902439,0.17857142857142858,0.18962585034013604,0.13392857142857142,0.13333333333333333,0.16666666666666666,0.17647058823529413,0.14760638297872342
Jewish,0.16,0.1346153846153846,,0.1752873563218391,0.15988372093023256,0.16377314814814814,0.15625,0.17391304347826086,0.13414634146341464,0.20238095238095238,0.16156462585034015,0.15178571428571427,0.125,0.14285714285714285,0.19117647058823528,0.1595744680851064
Latino,0.16,0.13076923076923078,,0.1772030651340996,0.14631782945736435,0.1550925925925926,0.15625,0.16304347826086957,0.1524390243902439,0.11904761904761904,0.17772108843537415,0.16964285714285715,0.10833333333333334,0.15476190476190477,0.14705882352941177,0.14095744680851063
Middle Eastern,0.16,0.15384615384615385,,0.1752873563218391,0.16666666666666666,0.1423611111111111,0.125,0.15217391304347827,0.11585365853658537,0.11904761904761904,0.15816326530612246,0.1875,0.15,0.16666666666666666,0.20588235294117646,0.14893617021276595
Native American,0.14,0.13076923076923078,,0.16187739463601533,0.1434108527131783,0.15914351851851852,0.140625,0.10869565217391304,0.10975609756097561,0.11904761904761904,0.18197278911564627,0.11607142857142858,0.18333333333333332,0.15476190476190477,0.14705882352941177,0.1622340425531915
Roma,0.13,0.12692307692307692,,0.1724137931034483,0.16375968992248063,0.1724537037037037,0.15625,0.16304347826086957,0.10365853658536585,0.11904761904761904,0.17346938775510204,0.125,0.14166666666666666,0.25,0.16176470588235295,0.14627659574468085
South American,0.14,0.1423076923076923,,0.17337164750957854,0.16279069767441862,0.16203703703703703,0.1875,0.13043478260869565,0.15853658536585366,0.11904761904761904,0.18112244897959184,0.125,0.10833333333333334,0.14285714285714285,0.22058823529411764,0.14893617021276595
White,0.16,0.15,,0.17337164750957854,0.14728682170542637,0.1550925925925926,0.15625,0.18478260869565216,0.11585365853658537,0.16666666666666666,0.15816326530612246,0.16071428571428573,0.15,0.15476190476190477,0.11764705882352941,0.15159574468085107
