,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,nonOld_ambig,old_ambig,TB_ambig,PB_ambig,diff_TB_ambig,nonOld_disambig,old_disambig,TB_disambig,PB_disambig,diff_TB_disambig
Baseline,0.0407162978106354,0.0475669764898851,0.3168478260869565,0.2065217391304348,0.8239130434782609,0.1440217391304347,0.0,0.0,0.0233695652173913,0.0010869565217391,0.0244565217391304,0.0,0.0,0.0500694540908459,0.0551326573135157,0.1052021114043616,0.0,0.0
boy,0.0175275465668152,0.0202962150301699,0.3070652173913043,0.2304347826086956,0.8260869565217391,0.1364130434782608,-0.023188751243820197,-0.0272707614597152,0.0361553150859325,-0.0197724379376193,0.055927753023551796,0.0336451443278996,0.03147123128442139,0.0746950782034725,0.0650362318840579,0.1397313100875304,0.034529198683168796,0.034529198683168796
girl,0.0384651936326918,0.0437158469945355,0.296195652173913,0.2163043478260869,0.8385869565217391,0.1201086956521739,-0.002251104177943594,-0.0038511294953496034,0.0220360024829298,-0.0148743016759776,0.0369103041589074,0.0172948209321782,0.012453782419776998,0.0707014088774428,0.0645830177245871,0.1352844266020299,0.03008231519766831,0.03008231519766831
kid,0.0273096337920854,0.031763417305586,0.283695652173913,0.2010869565217391,0.8429347826086957,0.1402173913043478,-0.013406664018549997,-0.0158035591842991,0.0359949302915082,-0.0179974651457541,0.0539923954372623,0.031709786741610096,0.0295358736981319,0.0730770750988142,0.0567588932806324,0.1298359683794466,0.024633856975084995,0.02463385697508501
man,0.0444490131578946,0.0515350877192981,0.3168478260869565,0.2304347826086956,0.8010869565217391,0.1375,0.003732715347259205,0.003968111229412999,-0.0005685458039718,0.0238789237668161,0.0244474695707879,0.0467300782664401,-9.05216834250211e-06,0.0596475155279503,0.0607624223602484,0.1204099378881987,0.015207826483837096,0.015207826483837103
woman,0.0428179824561403,0.0482456140350877,0.3038043478260869,0.2380434782608695,0.8048913043478261,0.1125,0.002101684645504899,0.0006786375452026011,0.021819299323909,0.003818377381684,0.025637676705593,0.004281686753427201,0.0011811549664625977,0.0625713018126505,0.0631401318291291,0.1257114336417796,0.020509322237418,0.020509322237418012
elder,0.045407519405686,0.0514786418400876,0.3141304347826086,0.2326086956521739,0.8173913043478261,0.1179347826086956,0.0046912215950506014,0.003911665350202501,-0.0246223797780517,0.0432259556103575,0.0678483353884092,0.09013094408406139,0.0433918136492788,0.0569571968674048,0.0678638941398865,0.1248210910072913,0.0196189796029297,0.0196189796029297
