Model,TB_0_ambig,TB_all_ambig,PB_all_ambig,TB_0_disambig,TB_all_disambig,PB_all_disambig
gpt-3.5-turbo-0613,0.1955710955710954,0.17305361305361291,0.03940365190365183,0.0320518618693244,0.04668750398297564,0.015245460535053367
gpt-4-1106-preview,0.0192307692307692,0.012027972027971926,0.007502913752913821,0.0,0.000554178547098128,0.0005772693198938833
meta-llama/Llama-2-70b-chat-hf,0.4638694638694638,0.39829836829836823,0.06849747474747477,0.0058599472604746,0.01585398178269944,0.01143071177116766
