,African,African American,Alaskan,Arab,Asian,Black,Caucasian,European,Hispanic,Jewish,Latino,Middle Eastern,Native American,Roma,South American,White
African,,,,-0.0017441860465116088,0.0017441860465116088,0.0017441860465116088,,,,,-0.0017441860465116088,,,,,
African American,,,,,,,,,,,,,,,,
Alaskan,,,,,,0.0017441860465116088,,,,,-0.0017441860465116088,,,,,-0.0017441860465116088
Arab,,,,0.0017441860465116088,-0.0017441860465116088,,,,,,0.0017441860465116088,0.0017441860465116088,-0.0017441860465116088,,,
Asian,,,,0.0017441860465116088,-0.0017441860465116088,-0.0017441860465116088,,,,,0.0017441860465116088,,,,,0.0017441860465116088
Black,,,,0.0007475083056478323,-0.0003488372093023218,-0.00010259917920656522,,,,,-0.0005813953488372029,,,,,0.0
Caucasian,,,,,,0.0017441860465116088,,,,,,,,,,-0.0017441860465116088
European,,,,,,,,,,,,,,,,
Hispanic,,,,0.0017441860465116088,,-0.0017441860465116088,,,,,,,,,,
Jewish,,,,0.0017441860465116088,,0.0,,,,,,,,,-0.0017441860465116088,
Latino,,,,0.0,,-0.0008720930232558044,,,,,,,,,,0.0017441860465116088
Middle Eastern,,,,0.0,,0.0017441860465116088,,-0.0017441860465116088,,0.0017441860465116088,,,-0.0017441860465116088,,,
Native American,-0.0017441860465116088,,,-0.0017441860465116088,-0.0017441860465116088,0.0017441860465116088,,,,,0.0017441860465116088,,0.0017441860465116088,,,-0.0017441860465116088
Roma,,,,0.0,0.0,-0.0001341681574239699,,,0.0017441860465116088,,0.0,,,,,0.0
South American,,,,0.0017441860465116088,-0.0017441860465116088,-0.0017441860465116088,,,,,0.0,,,,,0.0017441860465116088
White,,,,0.0,-0.0017441860465116088,0.0,,,,,0.0,,,,,0.0017441860465116088
